order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted
123,2926,51,mid,338.98,1,dinner,0,407.06,0.31,0.043,0,0
123,2926,13,mid,338.98,1,dinner,0,87.13,0.45,0.307,0,0
124,682,166,mid,665.24,2,dinner,0,320.13,0.22,0.35,0,0
124,682,75,mid,665.24,2,dinner,0,84.63,0.64,0.741,1,0
124,682,122,mid,665.24,2,dinner,0,438.67,0.31,0.134,0,0
125,2520,45,budget,716.57,2,lunch,1,246.29,0.47,0.418,1,0
125,2520,139,budget,716.57,2,lunch,1,190.2,0.41,0.894,0,0
125,2520,188,budget,716.57,2,lunch,1,272.66,0.48,0.13,1,0
126,1769,210,budget,492.62,1,lunch,1,111.4,0.59,0.978,1,1
126,1769,56,budget,492.62,1,lunch,1,483.99,0.34,0.684,0,0
126,1769,25,budget,492.62,1,lunch,1,301.22,0.3,0.925,0,0
127,2935,232,budget,359.13,2,late,0,328.44,0.26,0.713,0,0
127,2935,97,budget,359.13,2,late,0,159.88,0.41,0.119,0,0
127,2935,192,budget,359.13,2,late,0,186.85,0.54,0.705,1,1
128,551,198,budget,684.58,3,dinner,1,113.3,0.38,0.576,0,0
128,551,153,budget,684.58,3,dinner,1,171.24,0.58,0.319,1,0
128,551,230,budget,684.58,3,dinner,1,190.78,0.43,0.759,1,0
129,2902,64,budget,492.25,2,dinner,1,279.7,0.34,0.458,0,0
129,2902,216,budget,492.25,2,dinner,1,287.59,0.29,0.717,0,0
129,2902,234,budget,492.25,2,dinner,1,337.04,0.32,0.313,0,0
130,754,133,mid,306.3,2,dinner,0,449.68,0.29,0.466,0,0
130,754,7,mid,306.3,2,dinner,0,143.09,0.45,0.476,0,0
130,754,22,mid,306.3,2,dinner,0,198.76,0.37,0.108,0,0
131,1544,236,premium,580.99,3,dinner,1,287.78,0.28,0.064,0,0
131,1544,162,premium,580.99,3,dinner,1,207.81,0.43,0.117,1,0
131,1544,284,premium,580.99,3,dinner,1,149.3,0.61,0.609,1,1
132,499,27,budget,532.29,2,dinner,0,322.95,0.27,0.873,0,0
132,499,54,budget,532.29,2,dinner,0,405.87,0.21,0.819,0,0
132,499,200,budget,532.29,2,dinner,0,115.09,0.43,0.111,0,0
133,2101,220,budget,491.97,1,lunch,0,163.73,0.5,0.201,1,0
133,2101,272,budget,491.97,1,lunch,0,86.65,0.4,0.888,0,0
133,2101,44,budget,491.97,1,lunch,0,264.68,0.47,0.519,1,1
134,140,181,budget,487.33,1,lunch,1,124.84,0.64,0.358,1,0
134,140,228,budget,487.33,1,lunch,1,252.88,0.46,0.071,1,0
134,140,111,budget,487.33,1,lunch,1,234.1,0.31,0.851,0,0
135,607,292,mid,274.82,2,lunch,0,238.75,0.5,0.163,1,0
135,607,49,mid,274.82,2,lunch,0,155.31,0.47,0.862,1,0
135,607,83,mid,274.82,2,lunch,0,200.82,0.47,0.635,0,0
136,301,125,mid,463.35,1,dinner,0,248.76,0.49,0.006,0,0
136,301,52,mid,463.35,1,dinner,0,257.4,0.4,0.527,1,1
136,301,86,mid,463.35,1,dinner,0,321.81,0.3,0.728,0,0
137,1731,216,mid,393.75,1,dinner,0,287.59,0.29,0.717,0,0
137,1731,35,mid,393.75,1,dinner,0,214.26,0.48,0.309,1,0
137,1731,100,mid,393.75,1,dinner,0,76.43,0.69,0.956,1,0
138,782,52,budget,357.18,3,dinner,0,257.4,0.4,0.527,1,1
138,782,247,budget,357.18,3,dinner,0,187.11,0.5,0.713,1,0
138,782,266,budget,357.18,3,dinner,0,387.74,0.27,0.143,0,0
139,2495,208,mid,464.78,1,dinner,1,161.11,0.66,0.731,1,0
139,2495,184,mid,464.78,1,dinner,1,223.54,0.46,0.379,0,0
139,2495,229,mid,464.78,1,dinner,1,216.79,0.53,0.271,1,0
140,1343,274,budget,276.87,1,lunch,0,165.31,0.59,0.274,1,0
140,1343,31,budget,276.87,1,lunch,0,131.75,0.53,0.868,1,1
140,1343,204,budget,276.87,1,lunch,0,489.98,0.29,0.801,0,0
141,698,130,budget,514.6,1,lunch,1,278.25,0.32,0.272,0,0
141,698,29,budget,514.6,1,lunch,1,222.72,0.53,0.017,1,1
141,698,70,budget,514.6,1,lunch,1,277.03,0.45,0.133,1,0
142,2475,80,budget,330.77,1,lunch,0,275.25,0.43,0.921,1,0
142,2475,259,budget,330.77,1,lunch,0,297.73,0.21,0.651,0,0
142,2475,15,budget,330.77,1,lunch,0,146.66,0.48,0.807,0,0
143,1287,69,budget,489.42,1,dinner,0,110.22,0.51,0.434,1,1
143,1287,225,budget,489.42,1,dinner,0,153.52,0.41,0.044,0,0
143,1287,175,budget,489.42,1,dinner,0,152.23,0.58,0.909,1,0
144,1866,37,premium,392.28,3,lunch,0,295.37,0.46,0.91,1,1
144,1866,263,premium,392.28,3,lunch,0,172.06,0.51,0.5,1,0
144,1866,63,premium,392.28,3,lunch,0,241.29,0.49,0.576,1,0
145,516,79,budget,375.47,2,lunch,1,138.11,0.54,0.051,1,0
145,516,268,budget,375.47,2,lunch,1,154.76,0.52,0.836,1,0
145,516,10,budget,375.47,2,lunch,1,84.31,0.68,0.858,1,0
146,2122,147,premium,614.66,1,dinner,1,283.1,0.25,0.639,0,0
146,2122,182,premium,614.66,1,dinner,1,265.76,0.46,0.026,1,0
146,2122,237,premium,614.66,1,dinner,1,397.07,0.31,0.454,0,0
147,1032,125,budget,345.83,3,lunch,0,248.76,0.49,0.006,0,0
147,1032,219,budget,345.83,3,lunch,0,284.0,0.52,0.305,1,0
147,1032,198,budget,345.83,3,lunch,0,113.3,0.38,0.576,0,0
148,2820,49,premium,439.56,1,dinner,0,155.31,0.47,0.862,1,1
148,2820,84,premium,439.56,1,dinner,0,110.81,0.49,0.104,0,0
148,2820,94,premium,439.56,1,dinner,0,346.24,0.25,0.376,0,1
149,477,24,budget,479.56,2,lunch,0,131.16,0.53,0.869,1,0
149,477,74,budget,479.56,2,lunch,0,147.47,0.57,0.888,1,0
149,477,296,budget,479.56,2,lunch,0,245.18,0.44,0.729,1,0
150,1653,215,budget,360.43,1,dinner,0,212.61,0.35,0.807,0,0
150,1653,247,budget,360.43,1,dinner,0,187.11,0.5,0.713,1,0
150,1653,295,budget,360.43,1,dinner,0,245.01,0.28,0.158,0,0
151,1846,120,budget,318.97,3,dinner,0,435.5,0.33,0.563,0,0
151,1846,230,budget,318.97,3,dinner,0,190.78,0.43,0.759,1,1
151,1846,274,budget,318.97,3,dinner,0,165.31,0.59,0.274,1,1
152,1761,227,mid,324.01,2,dinner,0,120.06,0.53,0.02,1,0
152,1761,117,mid,324.01,2,dinner,0,127.15,0.53,0.281,1,0
152,1761,149,mid,324.01,2,dinner,0,222.98,0.31,0.394,0,0
153,2955,279,mid,528.18,3,lunch,0,223.29,0.44,0.668,1,0
153,2955,269,mid,528.18,3,lunch,0,113.32,0.52,0.619,1,1
153,2955,42,mid,528.18,3,lunch,0,349.5,0.32,0.816,0,0
154,656,128,budget,285.27,2,lunch,0,437.9,0.35,0.892,0,0
154,656,280,budget,285.27,2,lunch,0,346.27,0.26,0.719,0,0
154,656,226,budget,285.27,2,lunch,0,172.56,0.55,0.035,1,0
155,2068,112,premium,374.11,3,lunch,0,206.29,0.42,0.43,0,0
155,2068,159,premium,374.11,3,lunch,0,282.45,0.52,0.717,1,0
155,2068,27,premium,374.11,3,lunch,0,322.95,0.27,0.873,0,0
156,2136,223,mid,336.47,2,lunch,0,285.58,0.28,0.852,0,0
156,2136,162,mid,336.47,2,lunch,0,207.81,0.43,0.117,1,0
156,2136,35,mid,336.47,2,lunch,0,214.26,0.48,0.309,1,0
157,2067,175,budget,482.06,2,lunch,1,152.23,0.58,0.909,1,0
157,2067,147,budget,482.06,2,lunch,1,283.1,0.25,0.639,0,0
157,2067,253,budget,482.06,2,lunch,1,338.77,0.29,0.339,0,0
158,349,200,mid,493.15,2,lunch,1,115.09,0.43,0.111,0,0
158,349,130,mid,493.15,2,lunch,1,278.25,0.32,0.272,0,0
158,349,96,mid,493.15,2,lunch,1,81.64,0.68,0.169,1,0
159,1865,134,budget,315.02,2,lunch,0,78.66,0.51,0.738,1,0
159,1865,293,budget,315.02,2,lunch,0,263.06,0.33,0.418,0,0
159,1865,83,budget,315.02,2,lunch,0,200.82,0.47,0.635,0,0
160,2020,226,budget,479.82,1,dinner,0,172.56,0.55,0.035,1,1
160,2020,180,budget,479.82,1,dinner,0,202.15,0.23,0.33,0,0
160,2020,18,budget,479.82,1,dinner,0,146.01,0.39,0.399,0,0
161,2275,129,budget,593.08,1,lunch,0,169.45,0.64,0.423,1,0
161,2275,209,budget,593.08,1,lunch,0,146.19,0.57,0.625,1,0
161,2275,218,budget,593.08,1,lunch,0,172.28,0.58,0.403,1,1
162,188,68,mid,370.09,3,lunch,0,249.71,0.36,0.441,0,0
162,188,71,mid,370.09,3,lunch,0,189.91,0.48,0.769,1,1
162,188,115,mid,370.09,3,lunch,0,374.58,0.32,0.169,0,0
163,1313,237,budget,338.72,3,lunch,0,397.07,0.31,0.454,0,0
163,1313,54,budget,338.72,3,lunch,0,405.87,0.21,0.819,0,0
163,1313,22,budget,338.72,3,lunch,0,198.76,0.37,0.108,0,0
164,723,28,mid,682.85,2,lunch,0,431.57,0.28,0.61,0,0
164,723,162,mid,682.85,2,lunch,0,207.81,0.43,0.117,1,0
164,723,185,mid,682.85,2,lunch,0,164.04,0.52,0.356,1,1
165,1670,83,mid,439.96,3,lunch,0,200.82,0.47,0.635,0,0
165,1670,117,mid,439.96,3,lunch,0,127.15,0.53,0.281,1,0
165,1670,292,mid,439.96,3,lunch,0,238.75,0.5,0.163,1,0
166,1954,6,budget,340.71,1,late,0,188.91,0.41,0.299,0,0
166,1954,201,budget,340.71,1,late,0,336.73,0.21,0.013,0,0
166,1954,267,budget,340.71,1,late,0,274.11,0.24,0.957,0,0
167,2827,259,mid,423.9,2,dinner,0,297.73,0.21,0.651,0,0
167,2827,105,mid,423.9,2,dinner,0,370.71,0.21,0.514,0,0
167,2827,3,mid,423.9,2,dinner,0,294.58,0.28,0.246,0,0
168,2879,0,budget,618.39,2,dinner,1,231.17,0.4,0.369,0,0
168,2879,297,budget,618.39,2,dinner,1,169.36,0.44,0.758,0,0
168,2879,235,budget,618.39,2,dinner,1,451.07,0.3,0.267,0,0
169,1440,72,premium,390.65,2,dinner,0,183.25,0.37,0.502,0,0
169,1440,229,premium,390.65,2,dinner,0,216.79,0.53,0.271,1,0
169,1440,142,premium,390.65,2,dinner,0,248.11,0.28,0.349,0,0
170,2844,53,budget,471.66,1,dinner,0,421.52,0.32,0.607,0,0
170,2844,274,budget,471.66,1,dinner,0,165.31,0.59,0.274,1,0
170,2844,207,budget,471.66,1,dinner,0,336.56,0.27,0.428,0,0
171,1296,246,mid,539.44,3,dinner,0,374.86,0.31,0.344,0,0
171,1296,150,mid,539.44,3,dinner,0,242.57,0.35,0.022,0,0
171,1296,44,mid,539.44,3,dinner,0,264.68,0.47,0.519,1,0
172,1689,279,budget,426.92,2,dinner,1,223.29,0.44,0.668,1,0
172,1689,242,budget,426.92,2,dinner,1,337.56,0.23,0.811,0,0
172,1689,4,budget,426.92,2,dinner,1,121.68,0.46,0.018,0,0
173,2797,104,premium,445.66,1,dinner,0,448.16,0.3,0.894,0,0
173,2797,29,premium,445.66,1,dinner,0,222.72,0.53,0.017,1,0
173,2797,292,premium,445.66,1,dinner,0,238.75,0.5,0.163,1,0
174,1550,96,budget,461.01,1,dinner,0,81.64,0.68,0.169,1,1
174,1550,168,budget,461.01,1,dinner,0,69.19,0.63,0.912,1,1
174,1550,182,budget,461.01,1,dinner,0,265.76,0.46,0.026,1,1
175,1633,174,mid,502.88,2,dinner,0,163.97,0.5,0.68,1,0
175,1633,219,mid,502.88,2,dinner,0,284.0,0.52,0.305,1,1
175,1633,292,mid,502.88,2,dinner,0,238.75,0.5,0.163,1,0
176,236,159,budget,486.45,3,dinner,0,282.45,0.52,0.717,1,0
176,236,80,budget,486.45,3,dinner,0,275.25,0.43,0.921,1,0
176,236,216,budget,486.45,3,dinner,0,287.59,0.29,0.717,0,0
177,1258,47,budget,238.99,3,dinner,0,155.78,0.66,0.365,1,0
177,1258,91,budget,238.99,3,dinner,0,166.84,0.59,0.744,1,0
177,1258,250,budget,238.99,3,dinner,0,428.19,0.23,0.17,0,0
178,143,3,budget,361.39,2,dinner,0,294.58,0.28,0.246,0,0
178,143,94,budget,361.39,2,dinner,0,346.24,0.25,0.376,0,0
178,143,21,budget,361.39,2,dinner,0,228.71,0.25,0.251,0,0
179,2171,241,mid,431.61,1,late,0,297.45,0.32,0.341,0,0
179,2171,41,mid,431.61,1,late,0,155.36,0.42,0.363,0,0
179,2171,110,mid,431.61,1,late,0,142.61,0.55,0.035,1,0
180,1473,142,budget,481.06,1,dinner,0,248.11,0.28,0.349,0,0
180,1473,33,budget,481.06,1,dinner,0,480.94,0.34,0.969,0,0
180,1473,223,budget,481.06,1,dinner,0,285.58,0.28,0.852,0,0
181,1012,224,mid,445.15,1,dinner,0,210.22,0.5,0.073,1,1
181,1012,182,mid,445.15,1,dinner,0,265.76,0.46,0.026,1,1
181,1012,258,mid,445.15,1,dinner,0,254.69,0.35,0.506,0,0
182,2616,253,budget,307.45,1,lunch,0,338.77,0.29,0.339,0,0
182,2616,61,budget,307.45,1,lunch,0,482.84,0.24,0.923,0,0
182,2616,259,budget,307.45,1,lunch,0,297.73,0.21,0.651,0,0
183,2151,205,budget,494.44,2,dinner,0,405.76,0.3,0.553,0,0
183,2151,280,budget,494.44,2,dinner,0,346.27,0.26,0.719,0,0
183,2151,246,budget,494.44,2,dinner,0,374.86,0.31,0.344,0,0
184,1748,234,premium,416.82,2,dinner,1,337.04,0.32,0.313,0,0
184,1748,4,premium,416.82,2,dinner,1,121.68,0.46,0.018,0,0
184,1748,197,premium,416.82,2,dinner,1,421.45,0.31,0.072,0,0
185,1797,117,mid,435.7,2,dinner,0,127.15,0.53,0.281,1,0
185,1797,276,mid,435.7,2,dinner,0,476.31,0.21,0.173,0,0
185,1797,99,mid,435.7,2,dinner,0,87.12,0.63,0.457,1,1
186,1609,75,budget,377.69,2,dinner,0,84.63,0.64,0.741,1,0
186,1609,109,budget,377.69,2,dinner,0,200.81,0.5,0.712,0,0
186,1609,283,budget,377.69,2,dinner,0,163.24,0.54,0.745,1,0
187,1546,262,mid,427.42,1,late,0,285.65,0.25,0.494,0,0
187,1546,80,mid,427.42,1,late,0,275.25,0.43,0.921,1,0
187,1546,1,mid,427.42,1,late,0,135.33,0.36,0.833,0,0
188,1880,284,budget,391.82,2,dinner,0,149.3,0.61,0.609,1,0
188,1880,146,budget,391.82,2,dinner,0,268.11,0.28,0.644,0,0
188,1880,5,budget,391.82,2,dinner,0,385.36,0.32,0.334,0,0
189,57,64,premium,665.17,2,dinner,0,279.7,0.34,0.458,0,1
189,57,189,premium,665.17,2,dinner,0,297.19,0.53,0.93,1,1
189,57,71,premium,665.17,2,dinner,0,189.91,0.48,0.769,1,0
190,1110,189,budget,540.07,1,lunch,0,297.19,0.53,0.93,1,0
190,1110,226,budget,540.07,1,lunch,0,172.56,0.55,0.035,1,1
190,1110,143,budget,540.07,1,lunch,0,68.12,0.7,0.699,1,0
191,262,8,budget,518.35,1,dinner,0,243.22,0.43,0.984,1,0
191,262,256,budget,518.35,1,dinner,0,234.58,0.24,0.995,0,0
191,262,43,budget,518.35,1,dinner,0,190.82,0.42,0.508,1,0
192,1411,133,budget,488.6,1,dinner,0,449.68,0.29,0.466,0,0
192,1411,1,budget,488.6,1,dinner,0,135.33,0.36,0.833,0,0
192,1411,223,budget,488.6,1,dinner,0,285.58,0.28,0.852,0,0
193,1920,205,budget,534.17,2,dinner,0,405.76,0.3,0.553,0,0
193,1920,271,budget,534.17,2,dinner,0,286.32,0.35,0.042,0,0
193,1920,58,budget,534.17,2,dinner,0,248.04,0.2,0.423,0,0
194,97,9,budget,454.94,2,dinner,0,297.59,0.44,0.49,1,1
194,97,145,budget,454.94,2,dinner,0,375.83,0.32,0.746,0,0
194,97,6,budget,454.94,2,dinner,0,188.91,0.41,0.299,0,0
195,2942,110,budget,574.87,2,late,0,142.61,0.55,0.035,1,0
195,2942,184,budget,574.87,2,late,0,223.54,0.46,0.379,0,0
195,2942,174,budget,574.87,2,late,0,163.97,0.5,0.68,1,0
196,742,243,premium,445.05,1,late,0,384.39,0.33,0.696,0,0
196,742,21,premium,445.05,1,late,0,228.71,0.25,0.251,0,0
196,742,130,premium,445.05,1,late,0,278.25,0.32,0.272,0,0
197,2694,6,budget,671.54,2,dinner,1,188.91,0.41,0.299,0,0
197,2694,47,budget,671.54,2,dinner,1,155.78,0.66,0.365,1,0
197,2694,235,budget,671.54,2,dinner,1,451.07,0.3,0.267,0,0
198,1497,178,mid,423.39,2,lunch,0,224.74,0.31,0.547,0,0
198,1497,72,mid,423.39,2,lunch,0,183.25,0.37,0.502,0,0
198,1497,18,mid,423.39,2,lunch,0,146.01,0.39,0.399,0,0
199,767,154,budget,412.29,1,dinner,1,103.19,0.36,0.843,0,0
199,767,251,budget,412.29,1,dinner,1,156.9,0.37,0.803,0,0
199,767,20,budget,412.29,1,dinner,1,171.92,0.68,0.19,1,1
200,2136,29,mid,518.63,3,dinner,1,222.72,0.53,0.017,1,0
200,2136,57,mid,518.63,3,dinner,1,117.81,0.68,0.188,1,1
200,2136,11,mid,518.63,3,dinner,1,462.7,0.22,0.792,0,0
201,1610,178,mid,361.8,1,lunch,0,224.74,0.31,0.547,0,0
201,1610,218,mid,361.8,1,lunch,0,172.28,0.58,0.403,1,0
201,1610,89,mid,361.8,1,lunch,0,415.09,0.29,0.143,0,0
202,1914,210,budget,502.42,2,dinner,1,111.4,0.59,0.978,1,0
202,1914,214,budget,502.42,2,dinner,1,211.2,0.32,0.837,0,0
202,1914,52,budget,502.42,2,dinner,1,257.4,0.4,0.527,1,0
203,1932,256,budget,498.66,3,late,0,234.58,0.24,0.995,0,0
203,1932,157,budget,498.66,3,late,0,319.26,0.26,0.926,0,0
203,1932,245,budget,498.66,3,late,0,63.28,0.64,0.96,1,0
204,879,36,premium,560.59,2,dinner,1,135.55,0.63,0.211,1,1
204,879,222,premium,560.59,2,dinner,1,184.49,0.43,0.784,0,1
204,879,8,premium,560.59,2,dinner,1,243.22,0.43,0.984,1,1
205,2072,233,budget,445.14,2,lunch,1,104.86,0.48,0.426,0,0
205,2072,68,budget,445.14,2,lunch,1,249.71,0.36,0.441,0,0
205,2072,287,budget,445.14,2,lunch,1,341.68,0.2,0.975,0,0
206,100,149,budget,444.52,3,dinner,1,222.98,0.31,0.394,0,0
206,100,232,budget,444.52,3,dinner,1,328.44,0.26,0.713,0,0
206,100,178,budget,444.52,3,dinner,1,224.74,0.31,0.547,0,0
207,376,180,premium,484.54,3,lunch,0,202.15,0.23,0.33,0,0
207,376,95,premium,484.54,3,lunch,0,133.73,0.51,0.932,1,0
207,376,64,premium,484.54,3,lunch,0,279.7,0.34,0.458,0,0
208,1212,29,budget,418.9,2,dinner,1,222.72,0.53,0.017,1,1
208,1212,160,budget,418.9,2,dinner,1,389.57,0.28,0.319,0,0
208,1212,155,budget,418.9,2,dinner,1,417.73,0.23,0.782,0,0
209,158,274,mid,289.62,2,dinner,0,165.31,0.59,0.274,1,0
209,158,46,mid,289.62,2,dinner,0,221.59,0.53,0.666,1,0
209,158,29,mid,289.62,2,dinner,0,222.72,0.53,0.017,1,0
210,1824,184,budget,325.8,1,lunch,0,223.54,0.46,0.379,0,0
210,1824,122,budget,325.8,1,lunch,0,438.67,0.31,0.134,0,0
210,1824,114,budget,325.8,1,lunch,0,142.63,0.47,0.751,1,0
211,1148,113,budget,433.81,2,dinner,0,176.15,0.64,0.315,1,0
211,1148,261,budget,433.81,2,dinner,0,267.01,0.2,0.503,0,0
211,1148,240,budget,433.81,2,dinner,0,96.82,0.45,0.253,0,0
212,1521,271,budget,353.49,3,lunch,0,286.32,0.35,0.042,0,0
212,1521,267,budget,353.49,3,lunch,0,274.11,0.24,0.957,0,0
212,1521,178,budget,353.49,3,lunch,0,224.74,0.31,0.547,0,0
213,1886,169,budget,468.72,2,dinner,1,177.49,0.62,0.725,1,0
213,1886,273,budget,468.72,2,dinner,1,276.89,0.35,0.38,0,0
213,1886,298,budget,468.72,2,dinner,1,124.2,0.43,0.988,1,0
214,1152,224,budget,561.62,2,late,0,210.22,0.5,0.073,1,0
214,1152,193,budget,561.62,2,late,0,208.4,0.45,0.102,1,0
214,1152,85,budget,561.62,2,late,0,96.5,0.63,0.488,1,0
215,1244,65,budget,474.39,1,dinner,0,238.12,0.28,0.561,0,0
215,1244,70,budget,474.39,1,dinner,0,277.03,0.45,0.133,1,0
215,1244,285,budget,474.39,1,dinner,0,446.82,0.34,0.107,0,0
216,2974,62,mid,536.03,2,late,0,235.5,0.32,0.364,0,0
216,2974,184,mid,536.03,2,late,0,223.54,0.46,0.379,0,0
216,2974,131,mid,536.03,2,late,0,259.01,0.31,0.641,0,0
217,226,247,budget,572.97,2,late,0,187.11,0.5,0.713,1,0
217,226,264,budget,572.97,2,late,0,205.59,0.46,0.428,0,0
217,226,269,budget,572.97,2,late,0,113.32,0.52,0.619,1,0
218,498,112,budget,509.26,1,lunch,0,206.29,0.42,0.43,0,0
218,498,165,budget,509.26,1,lunch,0,126.7,0.5,0.103,1,1
218,498,60,budget,509.26,1,lunch,0,335.76,0.28,0.033,0,0
219,2978,72,budget,539.19,3,dinner,1,183.25,0.37,0.502,0,0
219,2978,11,budget,539.19,3,dinner,1,462.7,0.22,0.792,0,0
219,2978,234,budget,539.19,3,dinner,1,337.04,0.32,0.313,0,0
220,2739,241,budget,717.56,3,late,1,297.45,0.32,0.341,0,0
220,2739,0,budget,717.56,3,late,1,231.17,0.4,0.369,0,0
220,2739,251,budget,717.56,3,late,1,156.9,0.37,0.803,0,0
221,2332,142,mid,510.9,3,dinner,0,248.11,0.28,0.349,0,0
221,2332,141,mid,510.9,3,dinner,0,496.86,0.27,0.228,0,0
221,2332,58,mid,510.9,3,dinner,0,248.04,0.2,0.423,0,0
222,1933,231,budget,425.48,2,dinner,0,205.49,0.49,0.571,1,1
222,1933,145,budget,425.48,2,dinner,0,375.83,0.32,0.746,0,0
222,1933,50,budget,425.48,2,dinner,0,163.49,0.54,0.391,1,0
223,758,283,premium,406.47,3,lunch,0,163.24,0.54,0.745,1,0
223,758,153,premium,406.47,3,lunch,0,171.24,0.58,0.319,1,0
223,758,259,premium,406.47,3,lunch,0,297.73,0.21,0.651,0,0
224,717,72,mid,506.63,1,late,0,183.25,0.37,0.502,0,0
224,717,294,mid,506.63,1,late,0,268.04,0.55,0.387,1,1
224,717,138,mid,506.63,1,late,0,148.66,0.58,0.48,1,0
225,2682,12,budget,456.61,1,late,0,255.67,0.31,0.405,0,0
225,2682,250,budget,456.61,1,late,0,428.19,0.23,0.17,0,0
225,2682,23,budget,456.61,1,late,0,176.32,0.53,0.161,1,0
226,2656,75,budget,439.0,2,dinner,0,84.63,0.64,0.741,1,0
226,2656,177,budget,439.0,2,dinner,0,129.85,0.52,0.614,1,1
226,2656,229,budget,439.0,2,dinner,0,216.79,0.53,0.271,1,0
227,2237,9,budget,460.67,2,dinner,1,297.59,0.44,0.49,1,0
227,2237,227,budget,460.67,2,dinner,1,120.06,0.53,0.02,1,0
227,2237,273,budget,460.67,2,dinner,1,276.89,0.35,0.38,0,0
228,1570,146,budget,333.77,2,late,0,268.11,0.28,0.644,0,0
228,1570,159,budget,333.77,2,late,0,282.45,0.52,0.717,1,0
228,1570,215,budget,333.77,2,late,0,212.61,0.35,0.807,0,0
229,1290,240,mid,319.57,1,dinner,0,96.82,0.45,0.253,0,0
229,1290,86,mid,319.57,1,dinner,0,321.81,0.3,0.728,0,0
229,1290,184,mid,319.57,1,dinner,0,223.54,0.46,0.379,0,0
230,2778,151,budget,321.44,1,lunch,0,268.31,0.29,0.012,0,0
230,2778,84,budget,321.44,1,lunch,0,110.81,0.49,0.104,0,0
230,2778,206,budget,321.44,1,lunch,0,92.4,0.57,0.872,1,1
231,1511,88,mid,611.41,2,dinner,0,245.46,0.4,0.694,0,0
231,1511,235,mid,611.41,2,dinner,0,451.07,0.3,0.267,0,0
231,1511,75,mid,611.41,2,dinner,0,84.63,0.64,0.741,1,1
232,2102,133,budget,318.91,2,lunch,1,449.68,0.29,0.466,0,0
232,2102,251,budget,318.91,2,lunch,1,156.9,0.37,0.803,0,0
232,2102,193,budget,318.91,2,lunch,1,208.4,0.45,0.102,1,0
233,1592,118,budget,363.58,2,lunch,0,61.27,0.63,0.424,1,1
233,1592,177,budget,363.58,2,lunch,0,129.85,0.52,0.614,1,0
233,1592,242,budget,363.58,2,lunch,0,337.56,0.23,0.811,0,0
234,804,38,budget,463.17,2,dinner,0,442.78,0.34,0.141,0,0
234,804,256,budget,463.17,2,dinner,0,234.58,0.24,0.995,0,0
234,804,24,budget,463.17,2,dinner,0,131.16,0.53,0.869,1,1
235,1555,186,mid,471.5,1,lunch,0,115.82,0.52,0.057,1,0
235,1555,182,mid,471.5,1,lunch,0,265.76,0.46,0.026,1,1
235,1555,9,mid,471.5,1,lunch,0,297.59,0.44,0.49,1,1
236,2583,12,premium,369.82,3,dinner,0,255.67,0.31,0.405,0,0
236,2583,210,premium,369.82,3,dinner,0,111.4,0.59,0.978,1,1
236,2583,174,premium,369.82,3,dinner,0,163.97,0.5,0.68,1,1
237,2645,221,budget,434.77,2,dinner,0,151.17,0.65,0.789,1,0
237,2645,32,budget,434.77,2,dinner,0,160.3,0.65,0.265,1,0
237,2645,282,budget,434.77,2,dinner,0,221.95,0.38,0.159,0,0
238,2825,1,budget,534.55,2,dinner,0,135.33,0.36,0.833,0,0
238,2825,284,budget,534.55,2,dinner,0,149.3,0.61,0.609,1,0
238,2825,217,budget,534.55,2,dinner,0,158.11,0.61,0.032,1,0
239,2127,231,mid,708.9,2,late,1,205.49,0.49,0.571,1,1
239,2127,75,mid,708.9,2,late,1,84.63,0.64,0.741,1,0
239,2127,87,mid,708.9,2,late,1,265.32,0.46,0.472,1,1
240,2077,221,budget,662.36,1,dinner,0,151.17,0.65,0.789,1,0
240,2077,293,budget,662.36,1,dinner,0,263.06,0.33,0.418,0,0
240,2077,260,budget,662.36,1,dinner,0,98.95,0.58,0.682,1,1
241,189,109,budget,329.24,1,lunch,0,200.81,0.5,0.712,0,0
241,189,237,budget,329.24,1,lunch,0,397.07,0.31,0.454,0,0
241,189,39,budget,329.24,1,lunch,0,211.37,0.29,0.131,0,0
242,417,124,budget,448.98,1,late,0,229.28,0.24,0.407,0,0
242,417,149,budget,448.98,1,late,0,222.98,0.31,0.394,0,0
242,417,150,budget,448.98,1,late,0,242.57,0.35,0.022,0,0
243,2378,138,mid,512.55,1,lunch,0,148.66,0.58,0.48,1,1
243,2378,245,mid,512.55,1,lunch,0,63.28,0.64,0.96,1,1
243,2378,29,mid,512.55,1,lunch,0,222.72,0.53,0.017,1,1
244,734,166,mid,308.7,2,dinner,1,320.13,0.22,0.35,0,1
244,734,2,mid,308.7,2,dinner,1,235.95,0.33,0.779,0,0
244,734,298,mid,308.7,2,dinner,1,124.2,0.43,0.988,1,1
245,2195,94,budget,519.58,3,late,0,346.24,0.25,0.376,0,0
245,2195,65,budget,519.58,3,late,0,238.12,0.28,0.561,0,0
245,2195,131,budget,519.58,3,late,0,259.01,0.31,0.641,0,0
246,294,12,budget,528.34,3,lunch,0,255.67,0.31,0.405,0,0
246,294,73,budget,528.34,3,lunch,0,149.92,0.44,1.0,0,0
246,294,116,budget,528.34,3,lunch,0,414.3,0.25,0.29,0,0
247,1781,180,mid,393.55,1,dinner,0,202.15,0.23,0.33,0,0
