order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted,predicted_prob
112,2879,36,0,599.54,1,1,0,135.55,0.63,0.211,1,0,0.069904864
112,2879,26,0,599.54,1,1,0,330.12,0.27,0.551,0,0,0.00010311471
113,2576,264,1,449.14,1,0,0,205.59,0.46,0.428,0,0,0.052634787
113,2576,24,1,449.14,1,0,0,131.16,0.53,0.869,1,1,0.6512582
113,2576,204,1,449.14,1,0,0,489.98,0.29,0.801,0,0,0.22163852
114,941,244,0,630.51,2,0,0,348.19,0.24,0.569,0,0,0.00023974743
114,941,280,0,630.51,2,0,0,346.27,0.26,0.719,0,0,0.0003123099
114,941,288,0,630.51,2,0,0,224.33,0.32,0.325,0,0,0.00021160048
115,69,255,0,456.61,1,0,0,139.46,0.53,0.904,1,0,0.27356684
115,69,38,0,456.61,1,0,0,442.78,0.34,0.141,0,0,7.275165e-05
115,69,262,0,456.61,1,0,0,285.65,0.25,0.494,0,0,8.444651e-05
116,2021,201,1,478.51,1,0,0,336.73,0.21,0.013,0,0,0.010890168
116,2021,219,1,478.51,1,0,0,284.0,0.52,0.305,1,0,0.3962845
116,2021,264,1,478.51,1,0,0,205.59,0.46,0.428,0,0,0.04405665
117,163,283,1,298.05,1,2,0,163.24,0.54,0.745,1,0,0.5155334
117,163,5,1,298.05,1,2,0,385.36,0.32,0.334,0,0,0.01727244
117,163,150,1,298.05,1,2,0,242.57,0.35,0.022,0,0,0.16161448
118,14,112,0,407.79,1,0,0,206.29,0.42,0.43,0,0,0.00073682686
118,14,66,0,407.79,1,0,0,395.59,0.34,0.833,0,0,3.7572903e-05
118,14,181,0,407.79,1,0,0,124.84,0.64,0.358,1,0,0.21401203
119,945,0,1,414.35,3,2,0,231.17,0.4,0.369,0,0,0.043100316
119,945,91,1,414.35,3,2,0,166.84,0.59,0.744,1,0,0.2352673
119,945,228,1,414.35,3,2,0,252.88,0.46,0.071,1,1,0.7143322
120,469,210,1,452.48,2,0,0,111.4,0.59,0.978,1,0,0.3216901
120,469,252,1,452.48,2,0,0,101.68,0.6,0.752,1,0,0.2394317
120,469,188,1,452.48,2,0,0,272.66,0.48,0.13,1,1,0.66478854
121,867,266,1,498.59,2,0,0,387.74,0.27,0.143,0,0,0.20501035
121,867,239,1,498.59,2,0,0,97.35,0.38,0.562,0,0,0.104592144
121,867,235,1,498.59,2,0,0,451.07,0.3,0.267,0,0,0.41523266
122,58,3,1,522.99,1,0,1,294.58,0.28,0.246,0,0,0.05188295
122,58,254,1,522.99,1,0,1,416.58,0.32,0.15,0,0,0.047551125
122,58,178,1,522.99,1,0,1,224.74,0.31,0.547,0,0,0.05297347
123,2926,209,1,338.98,1,0,0,146.19,0.57,0.625,1,0,0.47096857
123,2926,51,1,338.98,1,0,0,407.06,0.31,0.043,0,0,0.11308645
123,2926,13,1,338.98,1,0,0,87.13,0.45,0.307,0,0,0.07760668
124,682,166,1,665.24,2,0,0,320.13,0.22,0.35,0,0,0.03151487
124,682,75,1,665.24,2,0,0,84.63,0.64,0.741,1,0,0.15871258
124,682,122,1,665.24,2,0,0,438.67,0.31,0.134,0,0,0.0242187
125,2520,45,0,716.57,2,2,1,246.29,0.47,0.418,1,0,0.060582012
125,2520,139,0,716.57,2,2,1,190.2,0.41,0.894,0,0,0.0005871486
125,2520,188,0,716.57,2,2,1,272.66,0.48,0.13,1,0,0.04084521
126,1769,210,0,492.62,1,2,1,111.4,0.59,0.978,1,1,0.42554516
126,1769,56,0,492.62,1,2,1,483.99,0.34,0.684,0,0,9.661265e-05
126,1769,25,0,492.62,1,2,1,301.22,0.3,0.925,0,0,6.918118e-05
127,2935,232,0,359.13,2,1,0,328.44,0.26,0.713,0,0,4.3591965e-05
127,2935,97,0,359.13,2,1,0,159.88,0.41,0.119,0,0,0.011063674
127,2935,192,0,359.13,2,1,0,186.85,0.54,0.705,1,1,0.13288234
128,551,198,0,684.58,3,0,1,113.3,0.38,0.576,0,0,0.031007562
128,551,153,0,684.58,3,0,1,171.24,0.58,0.319,1,0,0.31304133
128,551,230,0,684.58,3,0,1,190.78,0.43,0.759,1,0,0.13062581
129,2902,64,0,492.25,2,0,1,279.7,0.34,0.458,0,0,0.00017460076
129,2902,216,0,492.25,2,0,1,287.59,0.29,0.717,0,0,0.00013785719
129,2902,234,0,492.25,2,0,1,337.04,0.32,0.313,0,0,0.00022008826
130,754,133,1,306.3,2,0,0,449.68,0.29,0.466,0,0,0.050824367
130,754,7,1,306.3,2,0,0,143.09,0.45,0.476,0,0,0.2649988
130,754,22,1,306.3,2,0,0,198.76,0.37,0.108,0,0,0.12265115
131,1544,236,2,580.99,3,0,1,287.78,0.28,0.064,0,0,0.16495214
131,1544,162,2,580.99,3,0,1,207.81,0.43,0.117,1,0,0.093015134
131,1544,284,2,580.99,3,0,1,149.3,0.61,0.609,1,1,0.5464325
132,499,27,0,532.29,2,0,0,322.95,0.27,0.873,0,0,9.837012e-05
132,499,54,0,532.29,2,0,0,405.87,0.21,0.819,0,0,4.407653e-05
132,499,200,0,532.29,2,0,0,115.09,0.43,0.111,0,0,0.03862697
133,2101,220,0,491.97,1,2,0,163.73,0.5,0.201,1,0,0.20824131
133,2101,272,0,491.97,1,2,0,86.65,0.4,0.888,0,0,0.09690475
133,2101,44,0,491.97,1,2,0,264.68,0.47,0.519,1,1,0.28606078
134,140,181,0,487.33,1,2,1,124.84,0.64,0.358,1,0,0.20885289
134,140,228,0,487.33,1,2,1,252.88,0.46,0.071,1,0,0.06501093
134,140,111,0,487.33,1,2,1,234.1,0.31,0.851,0,0,0.0001539333
135,607,292,1,274.82,2,2,0,238.75,0.5,0.163,1,0,0.5361289
135,607,49,1,274.82,2,2,0,155.31,0.47,0.862,1,0,0.34736365
135,607,83,1,274.82,2,2,0,200.82,0.47,0.635,0,0,0.18623176
136,301,125,1,463.35,1,0,0,248.76,0.49,0.006,0,0,0.009836797
136,301,52,1,463.35,1,0,0,257.4,0.4,0.527,1,1,0.62944645
136,301,86,1,463.35,1,0,0,321.81,0.3,0.728,0,0,0.07328711
137,1731,216,1,393.75,1,0,0,287.59,0.29,0.717,0,0,0.06629164
137,1731,35,1,393.75,1,0,0,214.26,0.48,0.309,1,0,0.278385
137,1731,100,1,393.75,1,0,0,76.43,0.69,0.956,1,0,0.10904392
138,782,52,0,357.18,3,0,0,257.4,0.4,0.527,1,1,0.31432092
138,782,247,0,357.18,3,0,0,187.11,0.5,0.713,1,0,0.15662739
138,782,266,0,357.18,3,0,0,387.74,0.27,0.143,0,0,7.6890006e-05
139,2495,208,1,464.78,1,0,1,161.11,0.66,0.731,1,0,0.5727494
139,2495,184,1,464.78,1,0,1,223.54,0.46,0.379,0,0,0.07347599
139,2495,229,1,464.78,1,0,1,216.79,0.53,0.271,1,0,0.25925452
140,1343,274,0,276.87,1,2,0,165.31,0.59,0.274,1,0,0.10523199
140,1343,31,0,276.87,1,2,0,131.75,0.53,0.868,1,1,0.14686729
140,1343,204,0,276.87,1,2,0,489.98,0.29,0.801,0,0,0.00015268315
141,698,130,0,514.6,1,2,1,278.25,0.32,0.272,0,0,0.00030255254
141,698,29,0,514.6,1,2,1,222.72,0.53,0.017,1,1,0.38102227
141,698,70,0,514.6,1,2,1,277.03,0.45,0.133,1,0,0.11913745
142,2475,80,0,330.77,1,2,0,275.25,0.43,0.921,1,0,0.12771955
142,2475,259,0,330.77,1,2,0,297.73,0.21,0.651,0,0,3.271961e-05
142,2475,15,0,330.77,1,2,0,146.66,0.48,0.807,0,0,0.011433916
143,1287,69,0,489.42,1,0,0,110.22,0.51,0.434,1,1,0.33099276
143,1287,225,0,489.42,1,0,0,153.52,0.41,0.044,0,0,0.043306887
143,1287,175,0,489.42,1,0,0,152.23,0.58,0.909,1,0,0.17464283
144,1866,37,2,392.28,3,2,0,295.37,0.46,0.91,1,1,0.74698055
144,1866,263,2,392.28,3,2,0,172.06,0.51,0.5,1,0,0.17436768
144,1866,63,2,392.28,3,2,0,241.29,0.49,0.576,1,0,0.23026302
145,516,79,0,375.47,2,2,1,138.11,0.54,0.051,1,0,0.25129545
145,516,268,0,375.47,2,2,1,154.76,0.52,0.836,1,0,0.11701887
145,516,10,0,375.47,2,2,1,84.31,0.68,0.858,1,0,0.15750505
146,2122,147,2,614.66,1,0,1,283.1,0.25,0.639,0,0,0.07802007
146,2122,182,2,614.66,1,0,1,265.76,0.46,0.026,1,0,0.316828
146,2122,237,2,614.66,1,0,1,397.07,0.31,0.454,0,0,0.06508893
147,1032,125,0,345.83,3,2,0,248.76,0.49,0.006,0,0,0.0013083577
147,1032,219,0,345.83,3,2,0,284.0,0.52,0.305,1,0,0.049033944
147,1032,198,0,345.83,3,2,0,113.3,0.38,0.576,0,0,0.02212905
148,2820,49,2,439.56,1,0,0,155.31,0.47,0.862,1,1,0.6791345
148,2820,84,2,439.56,1,0,0,110.81,0.49,0.104,0,0,0.030379925
148,2820,94,2,439.56,1,0,0,346.24,0.25,0.376,0,1,0.36139438
149,477,24,0,479.56,2,2,0,131.16,0.53,0.869,1,0,0.13612768
149,477,74,0,479.56,2,2,0,147.47,0.57,0.888,1,0,0.12970787
149,477,296,0,479.56,2,2,0,245.18,0.44,0.729,1,0,0.123690605
150,1653,215,0,360.43,1,0,0,212.61,0.35,0.807,0,0,0.00016378611
150,1653,247,0,360.43,1,0,0,187.11,0.5,0.713,1,0,0.34615374
150,1653,295,0,360.43,1,0,0,245.01,0.28,0.158,0,0,0.00010789327
151,1846,120,0,318.97,3,0,0,435.5,0.33,0.563,0,0,0.0002620084
151,1846,230,0,318.97,3,0,0,190.78,0.43,0.759,1,1,0.63730866
151,1846,274,0,318.97,3,0,0,165.31,0.59,0.274,1,1,0.6177562
152,1761,227,1,324.01,2,0,0,120.06,0.53,0.02,1,0,0.29137492
152,1761,117,1,324.01,2,0,0,127.15,0.53,0.281,1,0,0.2503037
152,1761,149,1,324.01,2,0,0,222.98,0.31,0.394,0,0,0.12273541
153,2955,279,1,528.18,3,2,0,223.29,0.44,0.668,1,0,0.19264802
153,2955,269,1,528.18,3,2,0,113.32,0.52,0.619,1,1,0.37702316
153,2955,42,1,528.18,3,2,0,349.5,0.32,0.816,0,0,0.030565005
154,656,128,0,285.27,2,2,0,437.9,0.35,0.892,0,0,3.5568122e-05
154,656,280,0,285.27,2,2,0,346.27,0.26,0.719,0,0,5.1935127e-05
154,656,226,0,285.27,2,2,0,172.56,0.55,0.035,1,0,0.08868248
155,2068,112,2,374.11,3,2,0,206.29,0.42,0.43,0,0,0.03550019
155,2068,159,2,374.11,3,2,0,282.45,0.52,0.717,1,0,0.20854683
155,2068,27,2,374.11,3,2,0,322.95,0.27,0.873,0,0,0.019300723
156,2136,223,1,336.47,2,2,0,285.58,0.28,0.852,0,0,0.04450289
156,2136,162,1,336.47,2,2,0,207.81,0.43,0.117,1,0,0.30170688
156,2136,35,1,336.47,2,2,0,214.26,0.48,0.309,1,0,0.26098654
157,2067,175,0,482.06,2,2,1,152.23,0.58,0.909,1,0,0.122758515
157,2067,147,0,482.06,2,2,1,283.1,0.25,0.639,0,0,9.964609e-05
157,2067,253,0,482.06,2,2,1,338.77,0.29,0.339,0,0,5.698291e-05
158,349,200,1,493.15,2,2,1,115.09,0.43,0.111,0,0,0.06457604
158,349,130,1,493.15,2,2,1,278.25,0.32,0.272,0,0,0.13339803
158,349,96,1,493.15,2,2,1,81.64,0.68,0.169,1,0,0.207901
159,1865,134,0,315.02,2,2,0,78.66,0.51,0.738,1,0,0.09774904
159,1865,293,0,315.02,2,2,0,263.06,0.33,0.418,0,0,0.00015744242
159,1865,83,0,315.02,2,2,0,200.82,0.47,0.635,0,0,0.0006171715
160,2020,226,0,479.82,1,0,0,172.56,0.55,0.035,1,1,0.20814674
160,2020,180,0,479.82,1,0,0,202.15,0.23,0.33,0,0,5.2514475e-05
160,2020,18,0,479.82,1,0,0,146.01,0.39,0.399,0,0,0.040807456
161,2275,129,0,593.08,1,2,0,169.45,0.64,0.423,1,0,0.23045006
161,2275,209,0,593.08,1,2,0,146.19,0.57,0.625,1,0,0.23241302
161,2275,218,0,593.08,1,2,0,172.28,0.58,0.403,1,1,0.421694
162,188,68,1,370.09,3,2,0,249.71,0.36,0.441,0,0,0.15625408
162,188,71,1,370.09,3,2,0,189.91,0.48,0.769,1,1,0.71720463
162,188,115,1,370.09,3,2,0,374.58,0.32,0.169,0,0,0.026734091
163,1313,237,0,338.72,3,2,0,397.07,0.31,0.454,0,0,3.855143e-05
163,1313,54,0,338.72,3,2,0,405.87,0.21,0.819,0,0,4.9289116e-05
163,1313,22,0,338.72,3,2,0,198.76,0.37,0.108,0,0,0.00041472825
164,723,28,1,682.85,2,2,0,431.57,0.28,0.61,0,0,0.0883937
164,723,162,1,682.85,2,2,0,207.81,0.43,0.117,1,0,0.22818132
164,723,185,1,682.85,2,2,0,164.04,0.52,0.356,1,1,0.59770983
165,1670,83,1,439.96,3,2,0,200.82,0.47,0.635,0,0,0.043263532
165,1670,117,1,439.96,3,2,0,127.15,0.53,0.281,1,0,0.16446185
165,1670,292,1,439.96,3,2,0,238.75,0.5,0.163,1,0,0.3544402
166,1954,6,0,340.71,1,1,0,188.91,0.41,0.299,0,0,0.00062420877
166,1954,201,0,340.71,1,1,0,336.73,0.21,0.013,0,0,0.00039331304
166,1954,267,0,340.71,1,1,0,274.11,0.24,0.957,0,0,6.709167e-05
167,2827,259,1,423.9,2,0,0,297.73,0.21,0.651,0,0,0.012198355
167,2827,105,1,423.9,2,0,0,370.71,0.21,0.514,0,0,0.042303916
167,2827,3,1,423.9,2,0,0,294.58,0.28,0.246,0,0,0.032269817
168,2879,0,0,618.39,2,0,1,231.17,0.4,0.369,0,0,0.0003493307
168,2879,297,0,618.39,2,0,1,169.36,0.44,0.758,0,0,0.00033098125
168,2879,235,0,618.39,2,0,1,451.07,0.3,0.267,0,0,9.844295e-05
169,1440,72,2,390.65,2,0,0,183.25,0.37,0.502,0,0,0.05123009
169,1440,229,2,390.65,2,0,0,216.79,0.53,0.271,1,0,0.4625013
169,1440,142,2,390.65,2,0,0,248.11,0.28,0.349,0,0,0.11763948
170,2844,53,0,471.66,1,0,0,421.52,0.32,0.607,0,0,8.150137e-05
170,2844,274,0,471.66,1,0,0,165.31,0.59,0.274,1,0,0.10138002
170,2844,207,0,471.66,1,0,0,336.56,0.27,0.428,0,0,0.00014596818
171,1296,246,1,539.44,3,0,0,374.86,0.31,0.344,0,0,0.044811334
171,1296,150,1,539.44,3,0,0,242.57,0.35,0.022,0,0,0.037075784
171,1296,44,1,539.44,3,0,0,264.68,0.47,0.519,1,0,0.30644375
172,1689,279,0,426.92,2,0,1,223.29,0.44,0.668,1,0,0.37832576
172,1689,242,0,426.92,2,0,1,337.56,0.23,0.811,0,0,4.5456785e-05
172,1689,4,0,426.92,2,0,1,121.68,0.46,0.018,0,0,0.014189592
173,2797,104,2,445.66,1,0,0,448.16,0.3,0.894,0,0,0.16624364
173,2797,29,2,445.66,1,0,0,222.72,0.53,0.017,1,0,0.42068702
173,2797,292,2,445.66,1,0,0,238.75,0.5,0.163,1,0,0.48067713
174,1550,96,0,461.01,1,0,0,81.64,0.68,0.169,1,1,0.46073523
174,1550,168,0,461.01,1,0,0,69.19,0.63,0.912,1,1,0.42585027
174,1550,182,0,461.01,1,0,0,265.76,0.46,0.026,1,1,0.4457092
175,1633,174,1,502.88,2,0,0,163.97,0.5,0.68,1,0,0.1511589
175,1633,219,1,502.88,2,0,0,284.0,0.52,0.305,1,1,0.5417698
175,1633,292,1,502.88,2,0,0,238.75,0.5,0.163,1,0,0.42459664
176,236,159,0,486.45,3,0,0,282.45,0.52,0.717,1,0,0.26675546
176,236,80,0,486.45,3,0,0,275.25,0.43,0.921,1,0,0.36551407
176,236,216,0,486.45,3,0,0,287.59,0.29,0.717,0,0,8.6151515e-05
177,1258,47,0,238.99,3,0,0,155.78,0.66,0.365,1,0,0.12141289
177,1258,91,0,238.99,3,0,0,166.84,0.59,0.744,1,0,0.186481
177,1258,250,0,238.99,3,0,0,428.19,0.23,0.17,0,0,4.2330692e-05
178,143,3,0,361.39,2,0,0,294.58,0.28,0.246,0,0,8.0520214e-05
178,143,94,0,361.39,2,0,0,346.24,0.25,0.376,0,0,3.8793245e-05
178,143,21,0,361.39,2,0,0,228.71,0.25,0.251,0,0,5.9689057e-05
179,2171,241,1,431.61,1,1,0,297.45,0.32,0.341,0,0,0.043589525
179,2171,41,1,431.61,1,1,0,155.36,0.42,0.363,0,0,0.021966152
179,2171,110,1,431.61,1,1,0,142.61,0.55,0.035,1,0,0.23139557
180,1473,142,0,481.06,1,0,0,248.11,0.28,0.349,0,0,0.0001832383
180,1473,33,0,481.06,1,0,0,480.94,0.34,0.969,0,0,0.0002187072
180,1473,223,0,481.06,1,0,0,285.58,0.28,0.852,0,0,0.00011485811
181,1012,224,1,445.15,1,0,0,210.22,0.5,0.073,1,1,0.7082561
181,1012,182,1,445.15,1,0,0,265.76,0.46,0.026,1,1,0.5575135
181,1012,258,1,445.15,1,0,0,254.69,0.35,0.506,0,0,0.08142202
182,2616,253,0,307.45,1,2,0,338.77,0.29,0.339,0,0,2.7170088e-05
182,2616,61,0,307.45,1,2,0,482.84,0.24,0.923,0,0,0.00014782662
182,2616,259,0,307.45,1,2,0,297.73,0.21,0.651,0,0,2.5255364e-05
183,2151,205,0,494.44,2,0,0,405.76,0.3,0.553,0,0,2.9318948e-05
183,2151,280,0,494.44,2,0,0,346.27,0.26,0.719,0,0,0.00024459447
183,2151,246,0,494.44,2,0,0,374.86,0.31,0.344,0,0,7.275936e-05
184,1748,234,2,416.82,2,0,1,337.04,0.32,0.313,0,0,0.27569243
184,1748,4,2,416.82,2,0,1,121.68,0.46,0.018,0,0,0.06319741
184,1748,197,2,416.82,2,0,1,421.45,0.31,0.072,0,0,0.05873709
185,1797,117,1,435.7,2,0,0,127.15,0.53,0.281,1,0,0.27427024
185,1797,276,1,435.7,2,0,0,476.31,0.21,0.173,0,0,0.011749289
185,1797,99,1,435.7,2,0,0,87.12,0.63,0.457,1,1,0.4979686
186,1609,75,0,377.69,2,0,0,84.63,0.64,0.741,1,0,0.1924555
186,1609,109,0,377.69,2,0,0,200.81,0.5,0.712,0,0,0.001267438
186,1609,283,0,377.69,2,0,0,163.24,0.54,0.745,1,0,0.225147
187,1546,262,1,427.42,1,1,0,285.65,0.25,0.494,0,0,0.066289246
187,1546,80,1,427.42,1,1,0,275.25,0.43,0.921,1,0,0.2219204
187,1546,1,1,427.42,1,1,0,135.33,0.36,0.833,0,0,0.04112177
188,1880,284,0,391.82,2,0,0,149.3,0.61,0.609,1,0,0.110957064
188,1880,146,0,391.82,2,0,0,268.11,0.28,0.644,0,0,0.00010041031
188,1880,5,0,391.82,2,0,0,385.36,0.32,0.334,0,0,0.0002349243
189,57,64,2,665.17,2,0,0,279.7,0.34,0.458,0,1,0.30924013
189,57,189,2,665.17,2,0,0,297.19,0.53,0.93,1,1,0.88105255
189,57,71,2,665.17,2,0,0,189.91,0.48,0.769,1,0,0.24478473
190,1110,189,0,540.07,1,2,0,297.19,0.53,0.93,1,0,0.06709769
190,1110,226,0,540.07,1,2,0,172.56,0.55,0.035,1,1,0.40028372
190,1110,143,0,540.07,1,2,0,68.12,0.7,0.699,1,0,0.16368774
191,262,8,0,518.35,1,0,0,243.22,0.43,0.984,1,0,0.36134985
191,262,256,0,518.35,1,0,0,234.58,0.24,0.995,0,0,0.00053528155
191,262,43,0,518.35,1,0,0,190.82,0.42,0.508,1,0,0.29670548
192,1411,133,0,488.6,1,0,0,449.68,0.29,0.466,0,0,0.00026023728
192,1411,1,0,488.6,1,0,0,135.33,0.36,0.833,0,0,0.028983844
192,1411,223,0,488.6,1,0,0,285.58,0.28,0.852,0,0,0.00016998453
193,1920,205,0,534.17,2,0,0,405.76,0.3,0.553,0,0,3.6750997e-05
193,1920,271,0,534.17,2,0,0,286.32,0.35,0.042,0,0,0.00016359365
193,1920,58,0,534.17,2,0,0,248.04,0.2,0.423,0,0,4.9743132e-05
194,97,9,0,454.94,2,0,0,297.59,0.44,0.49,1,1,0.3614903
194,97,145,0,454.94,2,0,0,375.83,0.32,0.746,0,0,0.00015850921
194,97,6,0,454.94,2,0,0,188.91,0.41,0.299,0,0,0.00089540577
195,2942,110,0,574.87,2,1,0,142.61,0.55,0.035,1,0,0.07903867
195,2942,184,0,574.87,2,1,0,223.54,0.46,0.379,0,0,0.0005207907
195,2942,174,0,574.87,2,1,0,163.97,0.5,0.68,1,0,0.07949563
196,742,243,2,445.05,1,1,0,384.39,0.33,0.696,0,0,0.0483428
196,742,21,2,445.05,1,1,0,228.71,0.25,0.251,0,0,0.054790914
196,742,130,2,445.05,1,1,0,278.25,0.32,0.272,0,0,0.10995649
197,2694,6,0,671.54,2,0,1,188.91,0.41,0.299,0,0,0.00038684002
197,2694,47,0,671.54,2,0,1,155.78,0.66,0.365,1,0,0.072438836
197,2694,235,0,671.54,2,0,1,451.07,0.3,0.267,0,0,0.00015495636
198,1497,178,1,423.39,2,2,0,224.74,0.31,0.547,0,0,0.04982445
198,1497,72,1,423.39,2,2,0,183.25,0.37,0.502,0,0,0.044859946
198,1497,18,1,423.39,2,2,0,146.01,0.39,0.399,0,0,0.024432482
199,767,154,0,412.29,1,0,1,103.19,0.36,0.843,0,0,0.028672675
199,767,251,0,412.29,1,0,1,156.9,0.37,0.803,0,0,0.019642022
199,767,20,0,412.29,1,0,1,171.92,0.68,0.19,1,1,0.18985638
200,2136,29,1,518.63,3,0,1,222.72,0.53,0.017,1,0,0.36657417
200,2136,57,1,518.63,3,0,1,117.81,0.68,0.188,1,1,0.54204386
200,2136,11,1,518.63,3,0,1,462.7,0.22,0.792,0,0,0.04261602
201,1610,178,1,361.8,1,2,0,224.74,0.31,0.547,0,0,0.109488025
201,1610,218,1,361.8,1,2,0,172.28,0.58,0.403,1,0,0.12005335
201,1610,89,1,361.8,1,2,0,415.09,0.29,0.143,0,0,0.055503886
202,1914,210,0,502.42,2,0,1,111.4,0.59,0.978,1,0,0.14058882
202,1914,214,0,502.42,2,0,1,211.2,0.32,0.837,0,0,0.0002958299
202,1914,52,0,502.42,2,0,1,257.4,0.4,0.527,1,0,0.15068789
203,1932,256,0,498.66,3,1,0,234.58,0.24,0.995,0,0,0.00019702716
203,1932,157,0,498.66,3,1,0,319.26,0.26,0.926,0,0,0.00017878982
203,1932,245,0,498.66,3,1,0,63.28,0.64,0.96,1,0,0.20556307
204,879,36,2,560.59,2,0,1,135.55,0.63,0.211,1,1,0.611795
204,879,222,2,560.59,2,0,1,184.49,0.43,0.784,0,1,0.18576628
204,879,8,2,560.59,2,0,1,243.22,0.43,0.984,1,1,0.64902157
205,2072,233,0,445.14,2,2,1,104.86,0.48,0.426,0,0,0.087902986
205,2072,68,0,445.14,2,2,1,249.71,0.36,0.441,0,0,0.0003456606
205,2072,287,0,445.14,2,2,1,341.68,0.2,0.975,0,0,0.00029060105
206,100,149,0,444.52,3,0,1,222.98,0.31,0.394,0,0,0.00013561037
206,100,232,0,444.52,3,0,1,328.44,0.26,0.713,0,0,6.4690335e-05
206,100,178,0,444.52,3,0,1,224.74,0.31,0.547,0,0,0.00011832368
207,376,180,2,484.54,3,2,0,202.15,0.23,0.33,0,0,0.023232667
207,376,95,2,484.54,3,2,0,133.73,0.51,0.932,1,0,0.44510335
207,376,64,2,484.54,3,2,0,279.7,0.34,0.458,0,0,0.04906823
208,1212,29,0,418.9,2,0,1,222.72,0.53,0.017,1,1,0.21783088
208,1212,160,0,418.9,2,0,1,389.57,0.28,0.319,0,0,0.000100072975
208,1212,155,0,418.9,2,0,1,417.73,0.23,0.782,0,0,1.6557882e-05
209,158,274,1,289.62,2,0,0,165.31,0.59,0.274,1,0,0.1362972
209,158,46,1,289.62,2,0,0,221.59,0.53,0.666,1,0,0.3700241
209,158,29,1,289.62,2,0,0,222.72,0.53,0.017,1,0,0.46618327
210,1824,184,0,325.8,1,2,0,223.54,0.46,0.379,0,0,0.00027492738
210,1824,122,0,325.8,1,2,0,438.67,0.31,0.134,0,0,0.00015292983
210,1824,114,0,325.8,1,2,0,142.63,0.47,0.751,1,0,0.11037552
211,1148,113,0,433.81,2,0,0,176.15,0.64,0.315,1,0,0.12014709
211,1148,261,0,433.81,2,0,0,267.01,0.2,0.503,0,0,0.00026765425
211,1148,240,0,433.81,2,0,0,96.82,0.45,0.253,0,0,0.022811696
212,1521,271,0,353.49,3,2,0,286.32,0.35,0.042,0,0,0.0001281913
212,1521,267,0,353.49,3,2,0,274.11,0.24,0.957,0,0,0.00010183054
212,1521,178,0,353.49,3,2,0,224.74,0.31,0.547,0,0,0.00017457147
213,1886,169,0,468.72,2,0,1,177.49,0.62,0.725,1,0,0.28151357
213,1886,273,0,468.72,2,0,1,276.89,0.35,0.38,0,0,0.00012059754
213,1886,298,0,468.72,2,0,1,124.2,0.43,0.988,1,0,0.3771104
214,1152,224,0,561.62,2,1,0,210.22,0.5,0.073,1,0,0.10962788
214,1152,193,0,561.62,2,1,0,208.4,0.45,0.102,1,0,0.08858343
214,1152,85,0,561.62,2,1,0,96.5,0.63,0.488,1,0,0.31013566
215,1244,65,0,474.39,1,0,0,238.12,0.28,0.561,0,0,0.00011490741
215,1244,70,0,474.39,1,0,0,277.03,0.45,0.133,1,0,0.56368864
215,1244,285,0,474.39,1,0,0,446.82,0.34,0.107,0,0,0.0001173891
216,2974,62,1,536.03,2,1,0,235.5,0.32,0.364,0,0,0.06627911
216,2974,184,1,536.03,2,1,0,223.54,0.46,0.379,0,0,0.07465702
216,2974,131,1,536.03,2,1,0,259.01,0.31,0.641,0,0,0.04818953
217,226,247,0,572.97,2,1,0,187.11,0.5,0.713,1,0,0.10823441
217,226,264,0,572.97,2,1,0,205.59,0.46,0.428,0,0,0.000659647
217,226,269,0,572.97,2,1,0,113.32,0.52,0.619,1,0,0.39261767
218,498,112,0,509.26,1,2,0,206.29,0.42,0.43,0,0,0.0007543158
218,498,165,0,509.26,1,2,0,126.7,0.5,0.103,1,1,0.15370761
218,498,60,0,509.26,1,2,0,335.76,0.28,0.033,0,0,0.00015971367
219,2978,72,0,539.19,3,0,1,183.25,0.37,0.502,0,0,0.00061162474
219,2978,11,0,539.19,3,0,1,462.7,0.22,0.792,0,0,6.139281e-05
219,2978,234,0,539.19,3,0,1,337.04,0.32,0.313,0,0,0.00056865014
220,2739,241,0,717.56,3,1,1,297.45,0.32,0.341,0,0,0.0002723763
220,2739,0,0,717.56,3,1,1,231.17,0.4,0.369,0,0,0.0007428132
220,2739,251,0,717.56,3,1,1,156.9,0.37,0.803,0,0,0.011684207
221,2332,142,1,510.9,3,0,0,248.11,0.28,0.349,0,0,0.17995356
221,2332,141,1,510.9,3,0,0,496.86,0.27,0.228,0,0,0.079057865
221,2332,58,1,510.9,3,0,0,248.04,0.2,0.423,0,0,0.044279113
222,1933,231,0,425.48,2,0,0,205.49,0.49,0.571,1,1,0.71656984
222,1933,145,0,425.48,2,0,0,375.83,0.32,0.746,0,0,0.0001477449
222,1933,50,0,425.48,2,0,0,163.49,0.54,0.391,1,0,0.14076816
223,758,283,2,406.47,3,2,0,163.24,0.54,0.745,1,0,0.24724542
223,758,153,2,406.47,3,2,0,171.24,0.58,0.319,1,0,0.16420679
223,758,259,2,406.47,3,2,0,297.73,0.21,0.651,0,0,0.032530565
224,717,72,1,506.63,1,1,0,183.25,0.37,0.502,0,0,0.06140052
224,717,294,1,506.63,1,1,0,268.04,0.55,0.387,1,1,0.48043466
224,717,138,1,506.63,1,1,0,148.66,0.58,0.48,1,0,0.28477857
