user_id,segment,avg_order_value,order_frequency,veg_preference,city_tier
2589,budget,248.0980110615065,5,1,tier1
2590,budget,235.44516479609857,4,1,tier2
2591,mid,323.96657773765673,7,0,tier1
2592,budget,294.48246161821805,2,1,tier1
2593,budget,301.40108879440663,4,1,tier2
2594,mid,534.4743865812559,7,0,tier1
2595,budget,274.54733438101357,2,1,tier1
2596,budget,282.8444203594532,5,1,tier2
2597,budget,156.91616819570274,4,1,tier1
2598,mid,430.4699285857513,7,1,tier2
2599,budget,252.708168021774,4,1,tier1
2600,budget,262.7619119214883,5,0,tier1
2601,budget,304.66248197886887,4,1,tier2
2602,premium,501.78985989898547,7,0,tier1
2603,mid,402.7485973153817,6,1,tier1
2604,mid,337.9738894310469,4,0,tier1
2605,budget,306.05196319224615,2,0,tier1
2606,mid,480.06563982147316,8,0,tier1
2607,budget,210.91639638265562,4,0,tier1
2608,budget,260.8472163797873,3,1,tier1
2609,mid,452.38330093345064,9,1,tier1
2610,mid,461.23499955000125,9,0,tier1
2611,budget,323.88601476510377,4,1,tier1
2612,mid,343.92602942651786,9,1,tier1
2613,budget,271.6289661042424,5,0,tier1
2614,budget,280.9278178488962,3,1,tier2
2615,budget,349.283820550742,5,1,tier1
2616,budget,263.7831598817129,4,1,tier1
2617,budget,278.3069154356185,3,0,tier1
2618,budget,194.7774086072502,4,1,tier1
2619,mid,434.6833288378023,8,1,tier2
2620,mid,369.14945912435843,5,0,tier1
2621,budget,382.3423011494365,5,1,tier1
2622,budget,299.39307912032547,5,1,tier1
2623,budget,272.96020907997644,2,0,tier1
2624,budget,318.7729838834026,5,1,tier1
2625,budget,279.77294966393436,4,0,tier2
2626,mid,364.89200076174626,6,0,tier1
2627,mid,308.8750793906919,9,1,tier1
2628,mid,422.25003916288836,4,0,tier2
2629,budget,168.7053986312752,5,1,tier2
2630,budget,239.03612396577668,2,1,tier2
2631,budget,375.97594099361777,4,0,tier1
2632,budget,333.8001566048664,3,1,tier2
2633,budget,240.8541313031854,3,0,tier1
2634,mid,333.3413755612189,7,0,tier1
2635,budget,261.6293066171662,2,1,tier1
2636,budget,339.4242883989132,5,0,tier1
2637,premium,538.2934159469085,11,0,tier1
2638,budget,197.38352651984025,3,1,tier1
2639,budget,226.22327766323227,5,1,tier1
2640,budget,284.6232170682164,4,1,tier2
2641,mid,364.120690417032,4,1,tier1
2642,budget,216.34312497947212,4,1,tier2
2643,budget,406.57549409763726,4,0,tier1
2644,budget,266.3505912509656,3,0,tier2
2645,budget,209.2808152469808,4,0,tier2
2646,budget,261.80783610385413,4,1,tier2
2647,mid,538.9154243813034,4,0,tier2
2648,budget,293.9576196542369,2,1,tier1
2649,mid,409.24926214825643,5,1,tier2
2650,premium,681.3018933758543,14,0,tier2
2651,mid,376.9649844031474,6,1,tier1
2652,mid,183.47852337481095,7,1,tier2
2653,mid,362.34606109926904,5,0,tier1
2654,mid,443.5263928876196,5,1,tier2
2655,mid,376.40401574020797,4,1,tier1
2656,budget,211.54735960771927,4,0,tier1
2657,budget,289.74333563440547,4,1,tier1
2658,mid,387.10111580819955,7,0,tier1
2659,budget,263.40323989743206,4,0,tier1
2660,mid,420.8792585753927,6,1,tier2
2661,budget,321.2290035633314,3,0,tier1
2662,premium,812.570964272765,14,1,tier1
2663,budget,282.43515388520257,2,1,tier1
2664,budget,230.2377837285911,5,1,tier1
2665,budget,254.35762851921805,3,0,tier2
2666,budget,130.44262550752313,2,0,tier2
2667,budget,334.8115171261787,3,0,tier1
2668,budget,319.80778992433454,3,0,tier1
2669,budget,292.16548141530546,3,1,tier1
2670,budget,307.7550589185874,4,1,tier2
2671,budget,240.72247584926313,4,0,tier2
2672,budget,249.48958516947312,2,1,tier1
2673,premium,733.8088658159546,13,0,tier1
2674,premium,731.676917132339,10,1,tier1
2675,budget,185.80730565706807,2,1,tier2
2676,budget,267.2810172325723,3,1,tier2
2677,budget,246.89556508928564,5,1,tier1
2678,budget,222.6888157766947,2,1,tier1
2679,budget,223.97985048802747,4,0,tier1
2680,mid,211.54372078981137,4,1,tier1
2681,premium,888.9503629314811,13,0,tier2
2682,budget,236.93592410568164,5,1,tier2
2683,budget,262.4903130015685,4,0,tier1
2684,budget,207.4886848665378,4,1,tier1
2685,mid,521.2097456612319,8,0,tier2
2686,budget,330.77459719450405,4,0,tier1
2687,budget,324.45455080555774,5,1,tier1
2688,budget,256.93175142652257,3,0,tier1
2689,budget,274.90559978222706,4,0,tier1
2690,budget,199.95902695081915,4,0,tier1
2691,mid,459.24380286589457,9,1,tier1
2692,budget,227.46298613486243,5,1,tier2
2693,mid,239.86351986195731,4,1,tier1
2694,budget,224.4956711640511,2,0,tier1
2695,budget,219.94949396840542,3,1,tier1
2696,budget,231.93849035428136,3,1,tier1
2697,budget,256.1245462687227,5,0,tier1
2698,mid,448.5763191795396,5,1,tier1
2699,budget,196.31617522163748,2,1,tier2
2700,budget,211.28650387979727,4,1,tier1
2701,budget,238.8166714098278,5,1,tier2
2702,budget,187.8242163837954,3,1,tier1
2703,budget,214.08234805846786,4,0,tier1
2704,budget,203.9088171839893,2,1,tier1
2705,premium,711.9985796518662,7,1,tier1
2706,budget,149.89287233797245,5,1,tier1
2707,budget,191.56762850298443,4,1,tier1
2708,budget,246.83483886093316,2,0,tier1
2709,budget,246.07058035428216,5,1,tier2
2710,mid,349.73353323283595,7,1,tier1
2711,budget,239.98833323049865,4,1,tier1
2712,budget,250.17913009163917,3,0,tier1
2713,budget,240.266815248766,4,1,tier2
2714,budget,271.33153450211,2,1,tier1
2715,budget,293.27793828369926,3,1,tier1
2716,mid,366.2003283654053,7,0,tier1
2717,mid,482.21749990236265,4,1,tier1
2718,budget,220.52464138476927,4,1,tier1
2719,budget,266.30794319578814,3,0,tier1
2720,premium,792.8257138128422,7,1,tier2
2721,budget,197.45294169055197,3,0,tier2
2722,mid,305.866787409161,4,0,tier1
2723,budget,312.53540591345757,4,0,tier1
2724,budget,227.74072939208764,3,1,tier1
2725,budget,237.13053668575347,3,0,tier1
2726,mid,441.91991644674624,6,0,tier1
2727,premium,711.1291678935463,7,0,tier1
2728,mid,320.48632566596854,5,1,tier1
2729,premium,838.3495907445772,11,1,tier1
2730,mid,426.60332723651544,9,1,tier1
2731,budget,173.48929270887453,2,0,tier1
2732,budget,195.6053493945371,2,0,tier2
2733,budget,215.78789097423783,3,1,tier1
2734,budget,269.11651638999433,3,1,tier1
2735,budget,305.3659093257967,3,1,tier1
2736,budget,274.600202705148,3,0,tier1
2737,budget,193.44656850325143,2,1,tier1
2738,mid,466.28024638560134,8,0,tier1
2739,budget,156.62180317806218,4,0,tier1
2740,premium,632.4302707537151,13,0,tier1
2741,mid,324.2748385177748,8,1,tier1
2742,budget,302.08970595107974,3,0,tier2
2743,premium,646.1248220871792,13,1,tier1
2744,budget,253.45425963621355,3,1,tier2
2745,mid,175.1497346705533,4,0,tier2
2746,budget,198.031419703451,2,1,tier2
2747,budget,206.58596341000197,5,1,tier1
2748,mid,391.78811412394947,8,1,tier2
2749,budget,318.18036475998497,2,1,tier1
2750,mid,406.6299563193865,8,0,tier1
2751,mid,423.17228167202404,5,1,tier1
2752,budget,189.57588978654618,4,1,tier2
2753,budget,270.60417324357303,4,0,tier2
2754,budget,259.70660760028215,3,0,tier2
2755,budget,185.57041458112036,4,1,tier1
2756,budget,207.89506551393058,4,1,tier2
2757,budget,186.63616558136349,5,0,tier1
2758,budget,209.66147739987406,4,1,tier1
2759,budget,246.1258612834057,2,0,tier2
2760,mid,423.0520033232204,8,0,tier1
2761,mid,428.7078458143135,5,0,tier2
2762,budget,129.3275914858262,2,0,tier1
2763,budget,272.9007775744928,3,1,tier1
2764,mid,414.5424986069728,8,1,tier1
2765,mid,423.55351821472385,7,1,tier1
2766,mid,376.4231168924655,9,0,tier1
2767,premium,553.7418000138813,13,1,tier1
2768,budget,205.84450272566292,5,1,tier1
2769,mid,492.76719185147806,4,0,tier1
2770,budget,253.86288330729596,2,0,tier1
2771,budget,128.13049299127306,4,1,tier1
2772,premium,727.5913934104942,6,1,tier1
2773,mid,484.33825404505615,9,1,tier2
2774,budget,313.53053953677704,4,1,tier1
2775,premium,830.6281856792971,7,1,tier2
2776,mid,402.91894130729594,6,0,tier1
2777,premium,503.05831133590647,7,1,tier1
2778,budget,270.43214303940533,4,1,tier2
2779,budget,232.6429014917785,4,0,tier2
2780,premium,719.8679431497268,12,1,tier2
2781,budget,271.42616478735465,5,0,tier2
2782,budget,234.9951651957291,2,1,tier1
2783,budget,299.95425299914484,3,0,tier2
2784,mid,427.14534310336444,4,1,tier1
2785,budget,280.1871104618916,2,1,tier2
2786,mid,533.7995270086071,7,1,tier1
2787,budget,318.9659976743746,3,0,tier1
2788,mid,523.0720592978595,6,0,tier1
2789,mid,341.33030764628563,7,0,tier1
2790,premium,591.0557429827109,7,1,tier2
2791,budget,272.56840157227333,5,1,tier1
2792,budget,211.61309906853091,3,1,tier1
2793,budget,211.91773805321182,5,1,tier1
2794,budget,224.09329716665712,2,1,tier1
2795,mid,356.94102959401687,8,0,tier1
2796,budget,326.7404903051929,2,1,tier2
2797,premium,452.74276852798005,6,0,tier1
2798,budget,249.0419751209179,4,1,tier1
2799,mid,358.0574712273364,9,1,tier1
2800,mid,500.3795869870123,7,1,tier2
2801,budget,312.576443460695,2,1,tier1
2802,budget,289.7379261235967,3,0,tier1
2803,budget,350.3204318856468,4,1,tier1
2804,budget,353.03444668639594,5,1,tier2
2805,budget,318.15241606383756,4,0,tier2
2806,budget,329.01698854114846,3,1,tier1
2807,budget,295.8283806888851,2,1,tier2
2808,budget,147.44887557369512,2,0,tier2
2809,budget,297.3487400437753,2,1,tier2
2810,budget,221.60960789079473,5,0,tier1
2811,budget,275.6271814199701,4,1,tier1
2812,mid,434.30568048097183,6,1,tier2
2813,budget,195.94939651187198,2,0,tier2
2814,mid,399.6638467687075,5,1,tier1
2815,premium,904.6434827815701,13,1,tier1
2816,mid,310.46993503357504,6,0,tier1
2817,mid,310.25615811218574,5,1,tier1
2818,budget,235.63578873549983,5,1,tier2
2819,premium,823.4909364024788,14,0,tier1
2820,premium,782.2149206098367,11,1,tier2
2821,budget,294.20621605157,3,1,tier2
2822,budget,271.4112088353422,4,0,tier2
2823,mid,414.07088446086937,7,0,tier1
2824,budget,209.31677124312236,3,0,tier2
2825,budget,211.5166795494306,4,0,tier1
2826,budget,215.74070607947462,2,0,tier1
2827,mid,397.73937973614085,9,1,tier1
2828,budget,278.3628201029,5,0,tier1
2829,budget,283.2226692179877,5,1,tier2
2830,mid,292.90210350915413,4,1,tier2
2831,premium,593.7198179192301,10,1,tier1
2832,budget,315.79109200081115,5,1,tier1
2833,budget,282.3371967709322,3,1,tier2
2834,mid,514.1468913404522,5,1,tier1
2835,budget,243.66695592346127,3,0,tier2
2836,budget,203.6743372610126,5,0,tier2
2837,budget,223.32281870884592,4,1,tier1
2838,budget,327.6414660099421,5,1,tier1
2839,budget,169.33302991252683,5,1,tier1
2840,budget,331.2665154537598,5,0,tier2
2841,budget,181.91624847681845,4,0,tier1
2842,budget,237.13919815776524,5,1,tier1
2843,budget,190.88767990058,4,0,tier1
2844,budget,284.3413747726419,2,0,tier1
2845,budget,230.0836493559186,4,0,tier1
2846,budget,267.1374502717713,2,1,tier1
2847,premium,770.7204741680619,11,1,tier1
2848,mid,275.94426395611663,7,1,tier1
2849,mid,412.5979836279088,9,1,tier1
2850,budget,305.7914499914441,3,1,tier1
2851,budget,282.1935155185456,3,0,tier1
2852,budget,307.19681566909736,5,1,tier1
2853,budget,296.7696075024814,5,0,tier1
2854,budget,252.42132286075423,5,1,tier1
2855,budget,203.5806772946504,3,1,tier1
2856,budget,282.54779612474056,2,1,tier2
2857,budget,333.1092566623886,2,1,tier1
2858,budget,235.29881308794404,4,0,tier1
2859,budget,212.79865887450813,5,1,tier1
2860,mid,402.00435776317283,4,0,tier2
2861,mid,393.6536992686361,6,0,tier1
2862,budget,318.1263684828429,3,1,tier1
2863,budget,185.92112704747638,4,0,tier2
2864,mid,368.7234979252878,9,0,tier1
2865,mid,415.8282783622284,5,1,tier1
2866,mid,405.3392258343897,4,0,tier1
2867,mid,429.98914233074913,8,1,tier1
2868,budget,268.25845005241604,2,1,tier1
2869,mid,419.59178413701835,8,0,tier1
2870,budget,225.826549001125,5,1,tier1
2871,mid,454.88972870190963,9,1,tier1
2872,budget,217.57071446808627,2,1,tier1
2873,premium,600.0193852285905,14,0,tier2
2874,budget,262.6592717570296,4,0,tier1
2875,budget,215.80392373252624,4,1,tier1
2876,premium,799.1743733030514,14,1,tier1
2877,premium,610.6025479017934,7,1,tier1
2878,budget,270.9357279437897,2,1,tier1
2879,budget,180.65602647364864,5,0,tier1
2880,mid,376.1640508149422,4,1,tier1
2881,budget,272.66109511414487,3,0,tier1
2882,budget,312.007024654342,2,0,tier1
2883,budget,259.6579527849416,5,1,tier1
2884,mid,330.71289942353076,4,1,tier1
2885,mid,304.1693686471075,8,1,tier1
2886,premium,346.37149368591827,13,1,tier1
2887,budget,330.2367506147427,4,1,tier1
2888,budget,224.78400155103844,2,0,tier2
2889,budget,197.09823705709277,2,0,tier1
2890,budget,276.1010317555383,4,1,tier2
2891,budget,222.83992498118315,3,1,tier1
2892,budget,279.33247851693346,5,1,tier1
2893,budget,252.6480544957306,3,1,tier1
2894,premium,778.8785314143447,7,0,tier1
2895,mid,425.14139374409467,9,0,tier1
2896,mid,353.4798437604362,6,1,tier1
2897,budget,203.7178784652172,2,0,tier2
2898,budget,184.98402199766616,2,1,tier1
2899,mid,389.5188203584796,7,1,tier2
2900,mid,425.71670287127404,7,1,tier1
2901,budget,210.4523059730793,2,1,tier2
2902,budget,229.8583285762598,3,0,tier2
2903,mid,386.4536914307962,9,1,tier1
2904,budget,320.84869869187816,2,1,tier1
2905,premium,844.8989499129445,8,1,tier1
2906,budget,283.0576464330673,4,1,tier1
2907,mid,440.82017779240147,4,0,tier1
2908,mid,399.476916506491,6,1,tier1
2909,budget,211.29542591901136,5,0,tier2
2910,budget,300.1682946364573,5,0,tier1
2911,budget,277.4231636770285,2,0,tier1
2912,budget,287.90724446053383,3,1,tier2
2913,mid,370.12375552156476,7,0,tier1
2914,budget,249.12320456582736,4,1,tier1
2915,mid,342.29577996340345,7,1,tier2
2916,budget,299.7763345837057,3,1,tier1
2917,budget,245.92720061110603,3,1,tier2
2918,premium,665.7773863907609,11,0,tier1
2919,budget,297.8758888821663,2,1,tier1
2920,mid,420.6316671142175,5,0,tier1
2921,budget,298.894894785824,4,1,tier1
2922,budget,311.5825369537565,3,1,tier1
2923,budget,214.74133012157907,2,1,tier1
2924,premium,661.4070904344899,13,0,tier1
2925,mid,438.4763725386634,5,1,tier1
2926,mid,503.78380271404365,6,0,tier1
2927,mid,393.649908798375,5,0,tier1
2928,budget,244.78728423417726,5,1,tier1
2929,budget,314.3915394337529,4,0,tier2
2930,budget,113.5297807538133,2,1,tier1
2931,mid,400.4164209515957,9,0,tier1
2932,mid,474.7736126480428,6,0,tier1
2933,budget,258.1972472279013,3,1,tier1
2934,mid,342.5212811871107,6,0,tier1
2935,budget,289.1732824162367,2,1,tier2
2936,mid,400.03776278312677,5,0,tier1
2937,budget,240.51282480229696,3,0,tier1
2938,mid,375.3427257471336,5,1,tier1
2939,mid,372.2600087193406,4,1,tier1
2940,mid,347.6996405937699,7,1,tier1
2941,budget,269.1911781915635,5,0,tier1
2942,budget,161.4288724278078,3,1,tier1
2943,mid,301.60935077707677,7,0,tier1
2944,budget,254.2963304666203,2,0,tier1
2945,mid,440.43356472595934,7,1,tier2
2946,mid,468.01147193265655,5,1,tier1
2947,budget,336.53251508409903,4,1,tier2
2948,budget,276.523013447133,5,1,tier2
2949,premium,513.1450287079565,6,1,tier2
2950,budget,263.6879852731977,4,1,tier1
2951,premium,697.5042603361346,10,1,tier2
2952,budget,272.9818659037408,5,1,tier1
2953,mid,473.0885774054427,8,0,tier2
2954,mid,440.6089458354598,4,1,tier2
2955,mid,488.03143138229836,7,1,tier1
2956,budget,246.08345755349214,2,1,tier1
2957,budget,224.22653634580703,4,0,tier1
2958,mid,541.535293538933,7,0,tier1
2959,budget,149.1909435199724,2,1,tier2
2960,mid,404.27074179832175,8,1,tier1
2961,budget,281.4051484916852,5,1,tier1
2962,budget,316.5028299106025,4,0,tier1
2963,mid,329.0067665842534,6,1,tier1
2964,mid,311.23125056775757,5,1,tier1
2965,premium,498.23477299416834,6,0,tier1
2966,premium,528.4330908363554,7,1,tier1
2967,budget,178.95530073882784,4,1,tier2
2968,budget,185.8943094433468,4,1,tier1
2969,mid,312.9662097125075,6,1,tier1
2970,mid,442.01354506097346,5,1,tier1
2971,budget,130.57342687611572,2,0,tier1
2972,budget,213.64012757034627,4,1,tier2
2973,budget,242.49121743025498,2,0,tier2
2974,mid,338.3505639899729,5,1,tier1
2975,mid,521.6512076813635,5,1,tier1
2976,budget,248.27138872570904,3,1,tier1
2977,premium,638.6488650556568,14,1,tier1
2978,budget,299.8574119471737,5,1,tier1
2979,premium,659.4463879517252,9,0,tier2
2980,budget,222.1363206818065,2,0,tier1
2981,budget,137.00539130470122,3,1,tier2
2982,budget,268.7881214175415,5,1,tier1
2983,mid,323.5779601045751,8,1,tier1
2984,premium,545.0968200883789,11,0,tier1
2985,mid,471.5646214061206,6,1,tier1
2986,budget,267.4549001202752,4,1,tier1
2987,budget,224.998066172536,3,1,tier1
2988,budget,237.86357053444857,4,1,tier1
2989,budget,256.13644538527416,3,1,tier2
2990,mid,300.06635042824877,7,1,tier1
2991,budget,232.51848618866387,5,0,tier2
2992,budget,231.26885903369725,2,0,tier1
2993,mid,361.58643326342127,8,1,tier1
2994,premium,742.1044641511257,7,1,tier1
2995,premium,552.2749620621591,12,1,tier1
2996,mid,361.96122070484455,4,0,tier2
2997,mid,346.8933517739448,9,1,tier1
2998,budget,249.61675934712662,5,1,tier1
2999,mid,378.9156008366221,6,1,tier1
