order_id,user_id,cart_value,cart_size,hour_bucket,weekend_flag
852,912,279.64,2,lunch,0
853,2415,433.95,3,lunch,0
854,1162,434.56,2,late,0
855,1862,393.61,2,late,1
856,2136,593.28,1,lunch,1
857,1620,522.53,2,lunch,1
858,1843,485.13,1,dinner,1
859,655,363.1,2,dinner,0
860,2611,407.44,3,dinner,0
861,2737,463.64,2,dinner,0
862,1844,420.76,1,dinner,0
863,2561,548.03,2,lunch,0
864,2539,393.11,2,dinner,0
865,1086,492.86,2,dinner,1
866,1258,299.55,2,lunch,0
867,2985,285.73,1,dinner,1
868,2111,258.99,2,dinner,0
869,1857,454.88,3,lunch,0
870,2026,311.32,3,lunch,0
871,2100,492.75,3,late,1
872,648,350.03,2,late,1
873,548,305.48,1,lunch,0
874,2929,229.11,1,dinner,0
875,495,291.03,2,late,0
876,1501,290.7,2,late,0
877,2619,288.39,2,lunch,0
878,183,346.49,2,dinner,0
879,2342,624.95,3,dinner,0
880,2660,557.43,1,late,0
881,2747,376.76,1,dinner,0
882,1682,523.6,1,dinner,0
883,1492,432.02,2,late,0
884,384,713.7,2,dinner,1
885,2103,532.95,1,dinner,1
886,249,358.2,2,lunch,0
887,2451,555.67,1,dinner,1
888,1130,530.58,1,dinner,0
889,2029,527.13,2,lunch,0
890,418,581.86,3,lunch,1
891,1849,350.61,3,dinner,0
892,2276,452.83,1,late,0
893,1581,477.26,2,lunch,0
894,1331,303.89,1,dinner,0
895,2980,462.15,1,dinner,1
896,2947,593.92,3,lunch,1
897,835,532.59,2,dinner,0
898,1617,502.96,3,late,0
899,1431,513.85,1,late,1
900,2851,397.17,1,dinner,0
901,2740,318.38,2,dinner,0
902,2665,361.01,2,lunch,1
903,339,445.69,2,late,1
904,2349,262.65,1,dinner,0
905,149,449.13,2,dinner,0
906,2750,463.95,1,late,0
907,1174,336.58,1,lunch,0
908,1769,224.04,1,late,1
909,1382,407.08,2,lunch,0
910,1551,416.97,3,lunch,0
911,2696,417.96,2,dinner,0
912,2078,517.36,1,dinner,0
913,976,368.91,3,lunch,0
914,953,471.59,2,late,1
915,1699,357.35,2,dinner,1
916,2418,498.35,2,lunch,1
917,2548,556.52,3,lunch,0
918,2245,433.73,2,lunch,1
919,829,416.45,2,dinner,0
920,1497,557.43,1,dinner,1
921,2743,557.99,1,late,0
922,28,536.34,3,dinner,0
923,236,374.13,1,dinner,0
924,831,316.7,3,dinner,0
925,1326,385.91,2,late,0
926,1547,377.42,2,dinner,0
927,358,599.38,2,late,1
928,366,419.37,1,late,0
929,2207,579.11,2,lunch,1
930,2659,376.41,3,late,1
931,1173,464.85,2,dinner,0
932,1783,298.99,1,dinner,1
933,2423,537.45,1,late,0
934,2796,448.89,2,dinner,1
935,585,451.67,1,dinner,0
936,1523,402.84,2,lunch,0
937,1950,511.53,3,late,0
938,2443,437.47,3,dinner,0
939,1187,522.87,1,dinner,1
940,1747,487.05,2,dinner,1
941,1758,626.3,1,dinner,1
942,1249,398.94,1,dinner,0
943,288,271.94,2,dinner,1
944,64,521.29,2,dinner,0
945,2019,528.2,1,dinner,0
946,1338,392.21,2,dinner,0
947,536,381.02,1,dinner,0
948,883,426.8,3,lunch,1
949,2342,481.28,1,lunch,0
950,1620,309.06,3,dinner,0
951,125,569.63,2,lunch,0
952,1659,520.61,2,late,0
953,1869,656.24,1,late,0
954,265,650.0,1,dinner,0
955,476,497.33,2,lunch,0
956,2077,496.15,1,lunch,0
957,1572,341.55,1,late,0
958,1267,568.57,3,dinner,1
959,289,579.9,3,lunch,0
960,2472,550.64,2,dinner,0
961,2882,397.52,2,dinner,0
962,385,394.93,2,dinner,0
963,242,380.58,2,late,0
964,2462,256.57,1,late,0
965,1144,680.7,3,lunch,0
966,1308,446.7,1,late,0
967,719,295.89,2,late,0
968,2719,324.9,3,dinner,0
969,66,660.83,1,dinner,0
970,1340,652.73,2,lunch,0
971,2115,317.8,2,lunch,1
972,325,483.93,3,lunch,1
973,1109,479.24,1,lunch,0
974,2095,447.3,3,lunch,1
975,1586,546.21,1,dinner,0
976,2091,400.33,1,dinner,0
977,443,519.87,1,dinner,1
978,862,295.89,3,late,0
979,1559,342.01,2,lunch,0
980,114,634.77,2,lunch,0
981,2338,356.05,3,lunch,1
982,844,274.02,1,dinner,0
983,2829,296.33,3,dinner,0
984,488,571.14,3,lunch,1
985,2966,337.04,2,lunch,0
986,1757,346.08,1,lunch,0
987,2311,226.13,1,dinner,0
988,1644,293.0,1,dinner,0
989,1693,676.56,1,late,1
990,2966,411.9,3,dinner,1
991,1464,428.56,2,dinner,0
992,195,344.25,3,dinner,1
993,312,372.18,1,dinner,0
994,1669,397.08,1,lunch,0
995,1682,472.59,1,lunch,0
996,2383,311.39,1,lunch,0
997,2423,648.66,1,lunch,1
998,1141,473.93,2,late,0
999,1757,515.62,1,lunch,1
1000,1609,267.34,3,dinner,1
1001,1110,569.83,1,dinner,1
1002,2302,426.31,2,dinner,1
1003,2120,581.04,2,dinner,1
1004,755,258.01,1,dinner,1
1005,2327,329.72,1,dinner,0
1006,560,263.85,2,lunch,0
1007,2870,589.5,1,late,0
1008,824,519.93,1,dinner,0
1009,2898,442.74,1,lunch,0
1010,402,310.85,1,dinner,0
1011,1756,569.11,2,dinner,1
1012,105,518.05,3,dinner,1
1013,1893,566.75,1,dinner,1
1014,2919,337.64,2,late,0
1015,2322,399.36,3,dinner,0
1016,1533,501.91,1,dinner,0
1017,2719,386.82,1,lunch,1
1018,2375,386.8,1,lunch,0
1019,176,491.06,1,dinner,0
1020,1152,596.11,2,lunch,0
1021,1387,395.79,1,lunch,0
1022,1628,487.99,3,lunch,0
1023,2490,272.1,1,lunch,0
1024,2900,440.91,3,lunch,0
1025,625,435.67,3,dinner,0
1026,1489,521.48,2,dinner,0
1027,2231,362.41,1,late,0
1028,473,418.38,1,late,0
1029,2116,653.96,2,dinner,0
1030,2434,391.03,1,lunch,1
1031,768,484.28,1,dinner,0
1032,12,500.45,3,dinner,0
1033,2296,412.95,1,dinner,0
1034,1851,391.54,2,lunch,0
1035,1142,558.88,2,late,1
1036,947,567.79,3,dinner,0
1037,2146,601.96,2,dinner,0
1038,1608,579.9,3,late,1
1039,1260,396.99,1,lunch,0
1040,846,417.2,3,lunch,0
1041,2426,475.02,3,dinner,0
1042,2086,315.9,3,dinner,0
1043,139,353.17,2,late,0
1044,2262,707.97,1,dinner,1
1045,980,243.89,3,dinner,0
1046,2716,367.26,1,dinner,0
1047,1264,473.79,3,lunch,1
1048,480,568.3,1,late,1
1049,1792,669.32,2,lunch,0
1050,1198,463.12,1,dinner,0
1051,909,578.91,3,dinner,1
1052,880,471.21,2,dinner,1
1053,1808,497.33,2,dinner,0
1054,2128,341.68,2,late,1
1055,207,303.93,1,dinner,1
1056,485,466.14,2,dinner,1
1057,2707,367.51,1,lunch,0
1058,802,450.14,2,dinner,0
1059,726,452.52,1,lunch,0
1060,1258,388.1,2,dinner,0
1061,1989,444.5,2,dinner,1
1062,1475,340.52,1,dinner,0
1063,82,458.47,1,lunch,0
1064,837,366.84,2,dinner,0
1065,1313,449.99,3,dinner,1
1066,1775,396.31,2,dinner,0
1067,837,339.25,2,late,0
1068,2244,399.1,1,lunch,1
1069,452,330.38,3,lunch,1
1070,686,416.51,3,dinner,0
1071,60,396.6,1,lunch,0
1072,550,542.76,1,late,1
1073,2963,468.14,3,dinner,1
1074,926,586.52,3,lunch,0
1075,2937,491.62,2,late,0
1076,198,525.88,1,dinner,1
1077,1256,489.05,3,lunch,0
1078,593,521.74,1,dinner,0
1079,2687,586.84,2,dinner,1
1080,227,305.3,3,dinner,1
1081,463,361.39,2,late,0
1082,1374,393.45,1,dinner,1
1083,1353,593.01,1,lunch,0
1084,2989,539.1,2,dinner,1
1085,298,489.33,2,lunch,1
1086,1929,472.06,2,dinner,0
1087,1447,464.47,1,dinner,0
1088,242,543.33,1,late,0
1089,329,319.07,1,dinner,1
1090,1027,302.13,1,lunch,0
1091,210,452.56,3,lunch,0
1092,1154,444.28,2,dinner,0
1093,557,530.64,1,lunch,1
1094,719,325.36,2,dinner,0
1095,271,455.04,2,dinner,1
1096,2205,498.44,3,dinner,0
1097,2473,472.26,2,dinner,1
1098,1092,437.93,2,lunch,1
1099,662,327.57,1,lunch,0
1100,195,327.62,1,dinner,0
1101,2760,427.15,2,dinner,1
1102,2337,387.11,2,dinner,0
1103,555,347.28,2,dinner,0
1104,1437,398.99,3,dinner,0
1105,1771,565.09,1,late,1
1106,2833,291.72,3,dinner,1
1107,2878,323.06,3,lunch,0
1108,2130,363.45,1,lunch,0
1109,171,567.35,3,dinner,1
1110,2005,521.99,2,dinner,0
1111,2571,273.67,1,dinner,0
1112,2713,362.35,2,lunch,1
1113,1562,549.76,1,dinner,1
1114,786,396.12,1,late,0
1115,1156,376.95,1,lunch,0
1116,449,486.9,1,dinner,0
1117,840,467.41,2,dinner,0
1118,640,327.71,2,dinner,0
1119,1874,463.65,2,lunch,1
1120,2030,513.61,2,dinner,0
1121,2852,259.66,2,lunch,1
1122,990,289.01,1,dinner,1
1123,2429,479.43,1,dinner,0
1124,1935,456.94,1,lunch,0
1125,1654,474.62,1,late,1
1126,451,352.31,2,dinner,0
1127,2263,423.08,2,lunch,0
1128,1370,638.36,2,lunch,1
1129,1216,344.84,2,late,0
1130,652,569.43,3,lunch,1
1131,225,406.64,2,lunch,0
1132,893,362.19,3,lunch,0
1133,449,360.96,1,late,0
1134,448,582.13,1,dinner,0
1135,2741,390.97,2,late,1
1136,2945,496.53,2,dinner,0
1137,693,346.59,3,dinner,1
1138,963,611.45,1,lunch,0
1139,1552,321.45,2,dinner,0
1140,603,557.31,1,dinner,0
1141,247,512.21,2,lunch,0
1142,1447,369.82,2,lunch,0
1143,2789,413.26,2,dinner,0
1144,127,322.09,2,dinner,0
1145,460,616.55,2,lunch,1
1146,1709,735.46,2,dinner,1
1147,2867,551.25,1,dinner,1
1148,2330,515.23,2,lunch,0
1149,844,406.18,2,dinner,0
1150,1781,544.66,2,late,1
1151,2526,616.72,2,late,1
1152,460,329.59,2,lunch,0
1153,1256,519.42,1,lunch,1
1154,923,528.8,3,lunch,1
1155,1421,418.27,2,dinner,1
1156,1633,350.41,1,lunch,0
1157,1708,414.22,1,lunch,1
1158,2380,448.74,1,lunch,0
1159,793,377.21,2,late,0
1160,1886,527.59,3,dinner,1
1161,837,378.68,2,dinner,0
1162,449,394.48,2,dinner,0
1163,1470,414.24,3,dinner,1
1164,1506,513.85,2,dinner,0
1165,2052,432.21,1,dinner,0
1166,2354,517.54,1,dinner,1
1167,2365,441.25,3,lunch,1
1168,2504,534.52,2,late,0
1169,1072,674.37,3,lunch,1
1170,1194,421.3,2,lunch,0
1171,2352,536.91,2,late,0
1172,2232,419.32,2,lunch,0
1173,1183,475.49,2,dinner,0
1174,2741,330.19,1,dinner,0
1175,2286,290.16,1,dinner,0
1176,2502,361.84,2,dinner,0
1177,326,437.13,2,late,1
1178,2632,288.6,2,dinner,0
1179,2408,502.0,1,lunch,0
1180,515,471.24,1,lunch,1
1181,1548,483.15,2,lunch,1
1182,1542,299.58,3,late,0
1183,2678,237.33,2,lunch,0
1184,2972,484.69,2,dinner,1
1185,1969,514.07,2,dinner,0
1186,1904,310.22,1,dinner,0
1187,226,528.32,2,dinner,0
1188,1674,572.78,2,lunch,0
1189,375,276.01,2,late,0
1190,2965,272.97,1,dinner,1
1191,1511,510.93,1,dinner,0
1192,1200,715.23,3,lunch,1
1193,404,385.95,2,dinner,1
1194,1596,322.71,1,lunch,1
1195,1140,333.87,1,late,0
1196,847,419.98,2,dinner,0
1197,1455,740.5,3,dinner,1
1198,374,310.34,3,dinner,0
1199,1754,385.62,2,dinner,0
1200,851,413.13,1,lunch,1
1201,2919,243.63,1,lunch,0
1202,722,400.55,2,lunch,0
1203,2244,332.71,2,lunch,1
1204,922,636.9,1,dinner,0
1205,2583,433.5,3,late,1
1206,2621,357.31,2,dinner,0
1207,2358,628.75,1,lunch,0
1208,1286,380.09,2,dinner,0
1209,50,333.14,1,dinner,1
1210,1459,428.17,1,dinner,0
1211,392,402.4,2,dinner,1
1212,2210,269.36,1,dinner,0
1213,1908,241.21,2,dinner,0
1214,747,556.83,2,dinner,1
1215,2209,612.2,1,dinner,0
1216,2790,617.21,1,dinner,1
1217,170,586.22,1,dinner,0
1218,2271,604.57,2,dinner,0
1219,2439,354.58,1,lunch,0
1220,2134,245.48,1,lunch,1
1221,1223,387.11,2,lunch,0
1222,1351,368.71,2,lunch,0
1223,831,546.88,1,late,0
1224,1907,604.46,1,dinner,1
1225,2097,576.14,1,lunch,0
1226,1241,505.71,2,dinner,1
1227,1394,354.03,3,dinner,0
1228,780,346.57,3,lunch,0
1229,2447,520.61,2,dinner,0
1230,2855,449.51,3,dinner,1
1231,2020,488.98,1,late,0
1232,1930,453.14,3,dinner,0
1233,1685,488.74,1,dinner,0
1234,1422,574.49,3,late,0
1235,194,565.84,3,lunch,1
1236,1250,270.95,2,dinner,0
1237,2334,403.97,3,lunch,1
1238,782,555.19,1,dinner,0
1239,1857,472.14,1,dinner,1
1240,1407,583.51,2,lunch,0
1241,1790,351.26,3,dinner,0
1242,1340,373.67,2,lunch,0
1243,946,321.42,3,dinner,0
1244,1678,498.89,3,late,1
1245,2731,536.57,2,late,0
1246,1451,303.37,2,dinner,0
1247,200,329.33,3,lunch,0
1248,2065,609.62,2,dinner,1
1249,1908,515.07,2,dinner,0
1250,799,343.79,3,dinner,0
1251,1837,531.22,2,lunch,0
1252,1788,330.02,1,late,0
1253,442,495.24,1,dinner,1
1254,2606,368.35,3,dinner,1
1255,1726,599.5,2,dinner,0
1256,2576,451.88,3,lunch,0
1257,603,443.08,3,late,0
1258,1425,304.65,2,dinner,0
1259,2665,490.94,2,dinner,0
1260,1662,350.77,1,lunch,1
1261,1391,571.53,2,lunch,1
1262,1430,346.93,2,dinner,0
1263,1617,273.54,1,dinner,0
1264,464,286.11,3,dinner,0
1265,530,438.98,1,dinner,0
1266,2250,464.91,1,lunch,0
1267,1530,730.03,2,lunch,1
1268,2037,331.25,2,lunch,0
1269,1459,386.25,1,dinner,0
1270,941,440.01,2,lunch,1
1271,2962,430.04,2,lunch,0
1272,948,611.27,1,lunch,1
1273,2448,442.45,2,dinner,0
1274,2261,351.45,2,late,0
1275,2623,309.59,1,lunch,0
1276,496,330.5,3,dinner,0
1277,1097,468.13,2,dinner,0
1278,963,608.37,2,dinner,1
1279,2068,349.24,3,dinner,0
1280,2421,321.9,3,lunch,0
1281,582,582.72,2,dinner,1
1282,2016,427.38,2,dinner,0
1283,961,565.79,2,lunch,1
1284,149,586.3,3,late,0
1285,927,359.8,1,lunch,0
1286,2587,218.94,1,late,0
1287,2056,416.53,2,dinner,1
1288,1647,454.94,1,lunch,0
1289,947,435.35,1,dinner,1
1290,1977,600.81,1,lunch,1
1291,1369,398.23,2,lunch,1
1292,1906,323.6,2,lunch,0
1293,127,362.27,1,lunch,0
1294,377,535.15,3,lunch,0
1295,1346,355.24,1,dinner,1
1296,1188,442.9,3,lunch,1
1297,463,399.35,1,lunch,1
1298,533,440.7,1,dinner,1
1299,1472,408.72,1,dinner,1
1300,2421,620.29,1,lunch,0
1301,2587,343.06,3,dinner,0
1302,1337,602.32,1,dinner,1
1303,1111,313.2,2,lunch,0
1304,2282,553.91,1,dinner,1
1305,964,651.46,3,lunch,0
1306,2391,325.2,2,dinner,1
1307,2197,594.19,2,dinner,1
1308,1925,527.79,1,dinner,0
1309,206,238.81,2,late,0
1310,2166,357.91,2,lunch,1
1311,1616,469.93,3,late,0
1312,2439,536.1,3,late,1
1313,2414,524.07,2,lunch,0
1314,192,586.62,2,dinner,1
1315,1123,455.3,2,dinner,0
1316,1396,500.2,1,dinner,0
1317,1573,451.95,3,lunch,0
1318,361,613.17,1,lunch,0
1319,2876,365.31,2,late,0
1320,1032,609.25,1,late,1
1321,86,423.83,3,dinner,0
1322,2825,645.92,1,dinner,0
1323,208,486.56,1,dinner,0
1324,2264,363.34,1,lunch,0
1325,1235,367.39,3,dinner,0
1326,1676,341.8,3,late,0
1327,2577,386.72,2,lunch,0
1328,1092,464.25,1,dinner,1
1329,1007,591.07,3,lunch,0
1330,260,286.11,2,dinner,1
1331,2824,285.89,1,dinner,0
1332,298,522.83,2,lunch,0
1333,799,404.13,3,late,0
1334,2240,488.45,2,dinner,0
1335,377,540.77,3,late,1
1336,313,431.44,2,lunch,0
1337,2816,535.31,2,lunch,0
1338,969,451.06,2,dinner,0
1339,2329,290.75,1,lunch,0
1340,60,489.81,2,late,0
1341,1163,439.76,1,dinner,0
1342,607,477.23,2,lunch,0
1343,2151,313.72,1,dinner,0
1344,859,516.94,2,late,1
1345,2061,451.95,3,lunch,0
1346,2579,473.54,1,dinner,1
1347,802,353.59,2,late,0
1348,528,439.34,2,dinner,0
1349,102,346.97,2,dinner,0
1350,792,530.89,1,dinner,0
1351,1813,364.75,2,lunch,0
1352,1860,285.9,2,lunch,0
1353,72,455.43,2,late,1
1354,2787,509.41,2,dinner,0
1355,1805,348.92,1,dinner,1
1356,2891,662.73,3,dinner,1
1357,2738,431.57,1,dinner,0
1358,548,598.33,1,dinner,0
1359,12,624.61,3,lunch,1
1360,38,567.28,3,lunch,0
1361,230,318.31,1,dinner,0
1362,2699,445.89,2,dinner,0
1363,2058,466.48,2,dinner,1
1364,1623,709.6,3,lunch,1
1365,926,497.79,1,dinner,1
1366,2045,415.88,3,dinner,0
1367,1816,509.28,1,lunch,0
1368,48,344.77,3,dinner,0
1369,849,403.26,1,lunch,0
1370,2660,298.96,2,late,1
1371,1249,374.86,1,dinner,0
1372,1622,550.26,1,dinner,1
1373,2359,446.3,2,lunch,0
1374,802,531.77,3,dinner,0
1375,1454,426.49,2,lunch,0
1376,2591,414.57,1,dinner,0
1377,2906,322.09,1,late,0
1378,1999,455.02,3,lunch,0
1379,2110,411.2,2,lunch,0
1380,1729,415.61,1,late,0
1381,1223,467.54,2,dinner,1
1382,1591,352.94,1,late,1
1383,2269,499.57,2,dinner,0
1384,338,397.15,2,dinner,1
1385,2584,409.92,3,dinner,0
1386,819,591.3,3,lunch,0
1387,2039,402.75,3,dinner,0
1388,515,476.66,3,lunch,0
1389,1546,423.22,2,late,0
1390,1245,587.22,2,dinner,0
1391,2779,410.76,1,dinner,1
1392,706,397.67,2,lunch,0
1393,918,498.6,1,dinner,0
1394,176,407.62,1,lunch,1
1395,750,288.86,1,dinner,0
1396,2697,418.1,2,dinner,0
1397,492,327.62,1,lunch,0
1398,2278,499.45,1,dinner,0
1399,2013,510.34,2,late,1
1400,1583,343.3,2,late,0
1401,609,224.41,3,dinner,0
1402,601,526.13,3,dinner,0
1403,184,453.23,2,dinner,1
1404,87,534.45,1,dinner,0
1405,982,555.87,3,late,0
1406,428,496.18,1,dinner,0
1407,1224,432.88,2,late,0
1408,1332,460.19,2,lunch,0
1409,1089,560.73,1,dinner,0
1410,338,284.42,2,dinner,0
1411,1726,476.19,1,lunch,0
1412,555,357.9,3,dinner,0
1413,1765,373.82,1,lunch,0
1414,1539,374.46,1,late,0
1415,1003,307.03,1,dinner,1
1416,721,653.16,2,dinner,1
1417,49,364.45,1,dinner,0
1418,598,334.4,1,dinner,0
1419,536,433.45,2,dinner,1
1420,1299,538.0,2,dinner,0
1421,2950,585.98,2,dinner,1
1422,82,479.91,1,dinner,0
1423,1535,436.5,3,dinner,0
1424,844,541.11,2,dinner,0
1425,113,551.44,3,dinner,1
1426,996,396.09,2,dinner,0
1427,1183,473.58,1,lunch,0
1428,1695,293.14,2,dinner,0
1429,274,297.21,1,lunch,0
1430,311,623.53,2,late,0
1431,222,468.74,3,lunch,0
1432,2702,574.1,2,lunch,1
1433,1022,363.2,2,dinner,0
1434,1448,505.83,2,dinner,0
1435,2464,404.83,2,late,0
1436,1689,326.46,1,dinner,0
1437,2090,387.53,2,dinner,0
1438,622,348.05,1,late,0
1439,2906,465.59,3,dinner,0
1440,2965,414.17,1,dinner,0
1441,415,480.64,2,lunch,0
1442,2892,336.46,2,lunch,0
1443,1556,480.58,2,late,0
1444,511,329.54,1,dinner,1
1445,847,384.4,3,dinner,1
1446,2265,297.66,2,dinner,0
1447,2706,583.94,2,dinner,0
1448,2998,431.37,3,lunch,0
1449,2919,362.7,2,dinner,0
1450,238,323.24,2,dinner,1
1451,1759,327.42,1,lunch,0
1452,2113,517.9,2,dinner,1
1453,148,426.83,3,lunch,0
1454,1187,343.09,3,dinner,0
1455,594,586.98,1,lunch,0
1456,1546,382.07,1,dinner,0
1457,2328,311.85,3,late,0
1458,116,241.8,1,late,0
1459,1196,618.91,2,lunch,0
1460,9,425.29,1,dinner,0
1461,190,376.3,2,late,1
1462,2514,279.22,1,dinner,0
1463,14,270.93,1,dinner,0
1464,2804,514.63,2,dinner,0
1465,1134,551.93,2,late,0
1466,1376,475.19,1,lunch,1
1467,442,633.08,2,late,1
1468,367,388.53,1,late,0
1469,2201,374.17,3,lunch,0
1470,935,467.21,2,dinner,0
1471,1446,285.35,1,late,0
1472,523,697.19,1,lunch,1
1473,2537,396.19,3,dinner,1
1474,344,391.64,1,dinner,0
1475,1181,502.63,3,lunch,0
1476,2339,622.18,1,dinner,1
1477,2310,345.87,1,dinner,0
1478,2449,491.4,3,dinner,0
1479,1745,282.92,1,late,1
1480,995,650.34,2,lunch,1
1481,1498,402.24,2,dinner,0
1482,1993,564.42,3,dinner,0
1483,1578,295.44,3,dinner,0
1484,1388,516.62,1,lunch,0
1485,179,561.32,1,dinner,1
1486,1338,561.35,2,lunch,0
1487,2994,512.25,3,lunch,0
1488,2405,494.8,1,dinner,0
1489,1650,463.0,3,lunch,0
1490,2887,355.75,2,dinner,1
1491,1880,384.99,2,late,1
1492,1492,439.93,2,lunch,1
1493,467,592.85,2,dinner,1
1494,1779,239.94,1,dinner,0
1495,1802,427.77,3,lunch,1
1496,263,412.18,2,late,0
1497,584,439.96,1,dinner,0
1498,733,579.52,1,lunch,0
1499,2821,542.19,1,lunch,0
1500,1431,298.54,2,lunch,0
1501,1120,425.11,2,dinner,1
1502,688,336.62,1,dinner,0
1503,1051,505.36,2,lunch,0
1504,2983,442.38,2,lunch,1
1505,2949,468.78,1,late,0
1506,2512,438.27,2,dinner,0
1507,455,563.62,3,lunch,0
1508,372,377.7,2,dinner,0
1509,89,500.39,3,late,1
1510,1696,411.22,2,lunch,0
1511,2022,419.44,2,dinner,0
1512,2715,448.29,2,dinner,0
1513,2503,417.73,1,dinner,0
1514,2170,370.12,2,lunch,1
1515,175,638.22,1,dinner,1
1516,2655,501.3,3,dinner,0
1517,1,407.03,1,lunch,0
1518,1532,267.8,2,dinner,0
1519,153,346.67,1,dinner,0
1520,1521,567.04,3,dinner,1
1521,2629,559.11,3,dinner,1
1522,2365,535.84,2,lunch,0
1523,2194,329.43,1,dinner,0
1524,1525,471.36,1,dinner,0
1525,87,258.55,1,lunch,1
1526,2895,338.56,3,lunch,0
1527,32,435.9,1,dinner,0
1528,1880,334.15,2,lunch,0
1529,2814,426.66,3,lunch,0
1530,2414,393.61,1,dinner,0
1531,1074,327.8,2,dinner,0
1532,649,307.45,1,lunch,1
1533,2145,368.87,2,dinner,0
1534,2977,470.63,1,lunch,0
1535,58,493.56,1,dinner,1
1536,1266,370.84,1,dinner,1
1537,1951,485.71,3,dinner,1
1538,1618,437.51,2,dinner,0
1539,2599,368.32,3,dinner,1
1540,1460,438.05,1,dinner,0
1541,2378,531.77,1,dinner,1
1542,2767,570.01,3,lunch,0
1543,2964,413.34,2,lunch,0
1544,1956,541.23,2,dinner,0
1545,1899,321.71,3,dinner,0
1546,2210,415.12,1,dinner,0
1547,2642,395.28,2,dinner,1
1548,28,631.29,1,dinner,0
1549,2066,377.22,1,lunch,0
1550,2597,358.47,1,late,0
1551,2483,423.3,2,lunch,0
1552,1087,406.67,1,dinner,0
1553,1347,636.12,3,lunch,1
1554,2021,358.15,1,dinner,1
1555,2734,386.69,2,lunch,0
1556,889,396.68,1,dinner,0
1557,406,270.28,3,lunch,0
1558,533,554.9,2,dinner,0
1559,204,463.27,2,dinner,0
1560,2548,640.53,1,late,1
1561,1898,480.67,3,late,0
1562,1190,463.39,2,dinner,0
1563,2776,611.42,2,dinner,1
1564,2373,356.04,1,dinner,1
1565,853,296.71,1,dinner,1
1566,1067,308.5,2,lunch,1
1567,2869,501.5,2,dinner,1
1568,1672,501.14,2,lunch,1
1569,2273,339.89,1,dinner,0
1570,320,253.32,3,dinner,1
1571,359,370.76,1,dinner,0
1572,1196,249.49,3,lunch,0
1573,675,377.5,2,lunch,0
1574,341,597.92,3,lunch,0
1575,2092,354.5,2,dinner,1
1576,1716,246.86,3,dinner,0
1577,2618,334.83,1,dinner,1
1578,316,522.75,2,late,1
1579,112,497.07,3,late,0
1580,1697,255.44,1,lunch,0
1581,723,269.84,2,lunch,0
1582,2332,446.75,1,lunch,0
1583,1355,393.74,3,lunch,0
1584,1260,374.95,1,lunch,0
1585,1235,531.13,2,late,0
1586,1960,393.98,2,lunch,0
1587,975,274.81,2,dinner,0
1588,956,479.56,1,dinner,0
1589,432,463.24,3,dinner,1
1590,1254,504.42,1,dinner,0
1591,2773,515.51,2,dinner,0
1592,2972,517.24,2,dinner,0
1593,2204,441.46,2,lunch,1
1594,1187,485.52,1,late,0
1595,668,420.49,1,dinner,1
1596,1872,498.65,2,lunch,0
1597,793,287.89,1,dinner,0
1598,2126,386.84,1,dinner,0
1599,406,561.75,3,lunch,1
1600,254,538.2,1,dinner,0
1601,2419,481.2,2,late,1
1602,291,458.26,1,late,0
1603,1376,499.73,1,dinner,1
1604,2484,512.55,2,dinner,0
1605,2828,304.07,1,dinner,0
1606,1038,220.8,3,dinner,0
1607,799,437.78,2,lunch,0
1608,2791,359.53,3,late,0
1609,859,407.55,1,late,0
1610,2057,555.45,2,dinner,1
1611,232,348.58,1,late,0
1612,1246,630.82,3,dinner,0
1613,2138,485.78,3,lunch,0
1614,2378,413.05,2,dinner,0
1615,1991,664.85,2,late,1
1616,2493,645.76,1,dinner,0
1617,535,645.12,1,lunch,1
1618,765,420.34,2,dinner,1
1619,2480,378.75,1,lunch,0
1620,2226,442.61,3,late,0
1621,1491,635.41,3,dinner,0
1622,1632,585.56,3,lunch,0
1623,2769,529.81,2,dinner,0
1624,2016,454.96,3,dinner,0
1625,190,564.93,1,dinner,1
1626,2587,240.99,3,lunch,0
1627,1857,408.43,1,dinner,0
1628,274,408.5,1,lunch,0
1629,1740,522.6,2,dinner,0
1630,2765,380.19,2,dinner,0
1631,498,339.69,1,dinner,0
1632,1712,529.9,2,dinner,1
1633,2505,544.28,3,late,0
1634,2001,497.71,2,late,1
1635,618,434.47,1,late,1
1636,1009,409.95,2,lunch,0
1637,817,438.06,2,lunch,0
1638,2465,603.61,2,dinner,0
1639,999,396.52,2,lunch,1
1640,643,239.49,1,late,0
1641,1854,437.51,1,late,0
1642,2841,361.62,2,dinner,0
1643,322,335.92,1,lunch,0
1644,1843,275.69,2,lunch,0
1645,1838,359.63,2,dinner,0
1646,998,691.71,2,lunch,1
1647,2721,348.11,2,dinner,0
1648,74,403.45,1,late,0
1649,1877,388.03,1,lunch,0
1650,2373,350.88,3,dinner,0
1651,1462,331.77,2,lunch,0
1652,2864,454.36,2,dinner,0
